gene_id,gene_length,GC_length,GC_prop
ENSAMXG00000004518,192,95,0.494791667
ENSAMXG00000004519,1905,1009,0.529658793
ENSAMXG00000004520,1698,959,0.564782097
ENSAMXG00000004521,411,199,0.484184915
ENSAMXG00000004522,1329,667,0.501881114
ENSAMXG00000004523,411,188,0.457420925
ENSAMXG00000004524,2538,1254,0.494089835
ENSAMXG00000004525,1572,806,0.512722646
ENSAMXG00000004526,1119,663,0.592493298
ENSAMXG00000004527,1995,1097,0.549874687
ENSAMXG00000004528,900,499,0.554444444
ENSAMXG00000004529,561,365,0.650623886
ENSAMXG00000004530,1320,728,0.551515152
ENSAMXG00000004531,2529,1242,0.491103203
ENSAMXG00000004532,993,422,0.424974824
ENSAMXG00000004533,858,444,0.517482517
ENSAMXG00000004534,606,283,0.4669967
ENSAMXG00000004535,420,242,0.576190476
ENSAMXG00000004536,510,208,0.407843137
ENSAMXG00000004537,5607,3243,0.578384163
ENSAMXG00000004538,1524,944,0.619422572
ENSAMXG00000004539,348,209,0.600574713
ENSAMXG00000004540,687,321,0.467248908
ENSAMXG00000004541,423,208,0.491725768
ENSAMXG00000004542,1119,522,0.466487936
ENSAMXG00000004543,1314,794,0.604261796
ENSAMXG00000004544,390,184,0.471794872
ENSAMXG00000004545,345,207,0.6
ENSAMXG00000004546,804,477,0.593283582
ENSAMXG00000004547,4776,2697,0.564698492
ENSAMXG00000004548,606,333,0.54950495
ENSAMXG00000004549,1317,755,0.573272589
ENSAMXG00000004550,1317,792,0.601366743
ENSAMXG00000004551,651,328,0.503840246
ENSAMXG00000004552,600,300,0.5
ENSAMXG00000004553,1134,581,0.512345679
ENSAMXG00000004554,993,559,0.562940584
ENSAMXG00000004555,3291,1799,0.546642358
ENSAMXG00000004556,795,460,0.578616352
ENSAMXG00000004557,1551,818,0.527401676
ENSAMXG00000004558,684,363,0.530701754
ENSAMXG00000004559,1761,857,0.486655309
ENSAMXG00000004560,594,328,0.552188552
ENSAMXG00000004561,1275,596,0.46745098
ENSAMXG00000004562,378,217,0.574074074
ENSAMXG00000004563,1002,492,0.491017964
ENSAMXG00000004564,825,435,0.527272727
ENSAMXG00000004565,1053,546,0.518518519
ENSAMXG00000004566,207,108,0.52173913
ENSAMXG00000004567,423,217,0.513002364
ENSAMXG00000004568,780,436,0.558974359
ENSAMXG00000004569,1176,561,0.477040816
ENSAMXG00000004570,1974,944,0.478216819
ENSAMXG00000004571,5364,3033,0.565436242
ENSAMXG00000004572,459,240,0.522875817
ENSAMXG00000004573,1389,801,0.576673866
ENSAMXG00000004574,528,280,0.53030303
ENSAMXG00000004575,867,415,0.478662053
ENSAMXG00000004576,414,205,0.495169082
ENSAMXG00000004577,1614,936,0.579925651
ENSAMXG00000004578,453,259,0.571743929
ENSAMXG00000004579,735,388,0.527891156
ENSAMXG00000004580,753,389,0.516600266
ENSAMXG00000004581,1065,540,0.507042254
ENSAMXG00000004582,1116,527,0.472222222
ENSAMXG00000004583,276,126,0.456521739
ENSAMXG00000004584,4065,2300,0.565805658
ENSAMXG00000004585,444,222,0.5
ENSAMXG00000004586,2385,1293,0.542138365
ENSAMXG00000004587,330,161,0.487878788
ENSAMXG00000004588,2496,1281,0.513221154
ENSAMXG00000004589,360,188,0.522222222
ENSAMXG00000004590,2274,1245,0.547493404
ENSAMXG00000004591,2568,1334,0.519470405
ENSAMXG00000004592,537,271,0.504655493
ENSAMXG00000004593,1884,1070,0.567940552
ENSAMXG00000004594,1593,860,0.539861896
ENSAMXG00000004595,594,361,0.607744108
ENSAMXG00000004596,402,228,0.567164179
ENSAMXG00000004597,2457,1462,0.595034595
ENSAMXG00000004598,1401,745,0.531763026
ENSAMXG00000004599,1170,662,0.565811966
ENSAMXG00000004600,1539,775,0.503573749
ENSAMXG00000004601,480,217,0.452083333
ENSAMXG00000004602,1818,903,0.49669967
ENSAMXG00000004603,2370,1298,0.547679325
ENSAMXG00000004604,225,110,0.488888889
ENSAMXG00000004605,1131,614,0.542882405
ENSAMXG00000004606,2187,1182,0.540466392
ENSAMXG00000004607,627,341,0.543859649
ENSAMXG00000004608,3804,1938,0.509463722
ENSAMXG00000004609,2469,1279,0.518023491
ENSAMXG00000004610,1290,550,0.426356589
ENSAMXG00000004611,2235,1077,0.481879195
ENSAMXG00000004612,414,180,0.434782609
ENSAMXG00000004613,447,251,0.561521253
ENSAMXG00000004614,1248,736,0.58974359
ENSAMXG00000004615,1599,751,0.469668543
ENSAMXG00000004616,501,284,0.566866267
ENSAMXG00000004617,5853,2956,0.50504015
ENSAMXG00000004618,2067,1090,0.527334301
ENSAMXG00000004619,1074,577,0.537243948
ENSAMXG00000004620,570,312,0.547368421
ENSAMXG00000004621,1587,893,0.562696912
ENSAMXG00000004622,6741,3843,0.570093458
ENSAMXG00000004623,2424,1254,0.517326733
ENSAMXG00000004624,1188,686,0.577441077
ENSAMXG00000004625,681,391,0.574155653
ENSAMXG00000004626,609,281,0.461412151
ENSAMXG00000004627,3132,1899,0.606321839
ENSAMXG00000004628,1953,1015,0.519713262
ENSAMXG00000004629,993,578,0.582074522
ENSAMXG00000004630,627,329,0.524720893
ENSAMXG00000004631,777,433,0.557271557
ENSAMXG00000004632,552,312,0.565217391
ENSAMXG00000004633,1056,608,0.575757576
ENSAMXG00000004634,1071,494,0.461251167
ENSAMXG00000004635,1854,1059,0.571197411
ENSAMXG00000004636,1614,811,0.502478315
ENSAMXG00000004637,990,463,0.467676768
ENSAMXG00000004638,3048,1660,0.544619423
ENSAMXG00000004639,1068,472,0.441947566
ENSAMXG00000004640,2175,1067,0.490574713
ENSAMXG00000004641,1368,718,0.524853801
ENSAMXG00000004642,7668,3560,0.464267084
ENSAMXG00000004643,546,308,0.564102564
ENSAMXG00000004644,714,340,0.476190476
ENSAMXG00000004645,2208,1272,0.576086957
ENSAMXG00000004646,1206,631,0.523217247
ENSAMXG00000004647,1821,928,0.509610104
ENSAMXG00000004648,471,299,0.634819533
ENSAMXG00000004649,1101,672,0.610354223
ENSAMXG00000004650,2100,1093,0.52047619
ENSAMXG00000004651,4353,1938,0.4452102
ENSAMXG00000004652,1047,620,0.592168099
ENSAMXG00000004653,2163,1173,0.542302358
ENSAMXG00000004654,2601,1432,0.550557478
ENSAMXG00000004655,438,236,0.538812785
ENSAMXG00000004656,1917,1223,0.637976004
ENSAMXG00000004657,762,403,0.528871391
ENSAMXG00000004658,1167,698,0.598114824
ENSAMXG00000004659,966,463,0.479296066
ENSAMXG00000004660,3984,1862,0.467369478
ENSAMXG00000004661,306,150,0.490196078
ENSAMXG00000004662,1665,894,0.536936937
ENSAMXG00000004663,1338,721,0.538863976
ENSAMXG00000004664,717,423,0.589958159
ENSAMXG00000004665,3180,1867,0.587106918
ENSAMXG00000004666,777,405,0.521235521
ENSAMXG00000004667,675,373,0.552592593
ENSAMXG00000004668,663,358,0.539969834
ENSAMXG00000004669,402,224,0.55721393
ENSAMXG00000004670,11502,5723,0.497565641
ENSAMXG00000004671,324,160,0.49382716
ENSAMXG00000004672,2505,1181,0.471457086
ENSAMXG00000004673,291,147,0.505154639
ENSAMXG00000004674,1719,835,0.485747528
ENSAMXG00000004675,2835,1359,0.479365079
ENSAMXG00000004676,507,264,0.520710059
ENSAMXG00000004677,1347,693,0.514476615
ENSAMXG00000004678,1002,620,0.618762475
ENSAMXG00000004679,564,311,0.55141844
ENSAMXG00000004680,648,259,0.399691358
ENSAMXG00000004681,2295,1257,0.547712418
ENSAMXG00000004682,4806,2650,0.551394091
ENSAMXG00000004683,369,150,0.406504065
ENSAMXG00000004684,540,252,0.466666667
ENSAMXG00000004685,1896,847,0.446729958
ENSAMXG00000004686,1056,479,0.453598485
ENSAMXG00000004687,336,160,0.476190476
ENSAMXG00000004688,1008,465,0.461309524
ENSAMXG00000004689,780,304,0.38974359
ENSAMXG00000004690,2322,1271,0.547372954
ENSAMXG00000004691,1200,645,0.5375
ENSAMXG00000004692,558,217,0.388888889
ENSAMXG00000004693,282,133,0.471631206
ENSAMXG00000004694,6672,3384,0.507194245
ENSAMXG00000004695,1068,595,0.557116105
ENSAMXG00000004696,3021,1452,0.480635551
ENSAMXG00000004697,1401,663,0.473233405
ENSAMXG00000004698,1767,848,0.479909451
ENSAMXG00000004699,5052,2824,0.55898654
ENSAMXG00000004700,1281,724,0.56518345
ENSAMXG00000004701,861,496,0.576074332
ENSAMXG00000004702,1113,571,0.513027853
ENSAMXG00000004703,537,341,0.635009311
ENSAMXG00000004704,1884,1033,0.548301486
ENSAMXG00000004705,3342,1639,0.490424895
ENSAMXG00000004706,3267,1676,0.513008877
ENSAMXG00000004707,1626,824,0.506765068
ENSAMXG00000004708,753,393,0.521912351
ENSAMXG00000004709,1368,931,0.680555556
ENSAMXG00000004710,861,412,0.478513357
ENSAMXG00000004711,1305,749,0.57394636
ENSAMXG00000004712,2931,1457,0.497099966
ENSAMXG00000004713,2262,1342,0.593280283
ENSAMXG00000004714,603,270,0.447761194
ENSAMXG00000004715,756,352,0.465608466
ENSAMXG00000004716,1188,721,0.606902357
ENSAMXG00000004717,1431,706,0.493361286
ENSAMXG00000004718,1740,884,0.508045977
ENSAMXG00000004719,1341,734,0.547352722
ENSAMXG00000004720,651,319,0.490015361
ENSAMXG00000004721,747,332,0.444444444
ENSAMXG00000004722,1893,958,0.506075013
ENSAMXG00000004723,909,446,0.490649065
ENSAMXG00000004724,1566,678,0.432950192
ENSAMXG00000004725,3408,1656,0.485915493
ENSAMXG00000004726,2163,997,0.460933888
ENSAMXG00000004727,1698,907,0.534157833
ENSAMXG00000004728,1647,942,0.571948998
ENSAMXG00000004729,354,146,0.412429379
ENSAMXG00000004730,591,318,0.538071066
ENSAMXG00000004731,675,354,0.524444444
ENSAMXG00000004732,1578,809,0.512674271
ENSAMXG00000004733,1536,860,0.559895833
ENSAMXG00000004734,2004,1055,0.526447106
ENSAMXG00000004735,1149,549,0.477806789
ENSAMXG00000004736,1827,891,0.487684729
ENSAMXG00000004737,552,289,0.523550725
ENSAMXG00000004738,1173,609,0.519181586
ENSAMXG00000004739,3057,1403,0.45894668
ENSAMXG00000004740,1086,524,0.482504604
ENSAMXG00000004741,282,130,0.460992908
ENSAMXG00000004742,2481,1123,0.452640064
ENSAMXG00000004743,2250,1313,0.583555556
ENSAMXG00000004744,396,199,0.502525253
ENSAMXG00000004745,2640,1429,0.541287879
ENSAMXG00000004746,426,250,0.58685446
ENSAMXG00000004747,204,108,0.529411765
ENSAMXG00000004748,5613,2667,0.47514698
ENSAMXG00000004749,624,385,0.616987179
ENSAMXG00000004750,1671,912,0.545780969
ENSAMXG00000004751,522,273,0.522988506
ENSAMXG00000004752,2325,1243,0.534623656
ENSAMXG00000004753,465,246,0.529032258
ENSAMXG00000004754,1614,785,0.486369269
ENSAMXG00000004755,3066,1582,0.515981735
ENSAMXG00000004756,963,483,0.501557632
ENSAMXG00000004757,429,198,0.461538462
ENSAMXG00000004758,402,249,0.619402985
ENSAMXG00000004759,990,465,0.46969697
ENSAMXG00000004760,5238,2743,0.523673158
ENSAMXG00000004761,723,329,0.455048409
ENSAMXG00000004762,3729,1994,0.534727809
ENSAMXG00000004763,1011,544,0.538081108
ENSAMXG00000004764,1491,753,0.505030181
ENSAMXG00000004765,4497,2605,0.579275072
ENSAMXG00000004766,1170,601,0.513675214
ENSAMXG00000004767,426,212,0.497652582
ENSAMXG00000004768,4170,2013,0.482733813
ENSAMXG00000004769,2268,1037,0.457231041
ENSAMXG00000004770,384,184,0.479166667
ENSAMXG00000004771,375,202,0.538666667
ENSAMXG00000004772,3105,1561,0.50273752
ENSAMXG00000004773,672,360,0.535714286
ENSAMXG00000004774,522,332,0.636015326
ENSAMXG00000004775,1107,580,0.523938573
ENSAMXG00000004776,840,529,0.629761905
ENSAMXG00000004777,312,144,0.461538462
ENSAMXG00000004778,615,324,0.526829268
ENSAMXG00000004779,660,403,0.610606061
ENSAMXG00000004780,3885,2058,0.52972973
ENSAMXG00000004781,3309,1624,0.490782714
ENSAMXG00000004782,1101,511,0.464123524
ENSAMXG00000004783,1185,661,0.557805907
ENSAMXG00000004784,3510,1882,0.536182336
ENSAMXG00000004785,1029,538,0.522837707
ENSAMXG00000004786,2073,997,0.48094549
ENSAMXG00000004787,765,424,0.554248366
ENSAMXG00000004788,1914,986,0.515151515
ENSAMXG00000004789,3399,1839,0.541041483
ENSAMXG00000004790,2532,1316,0.519747235
ENSAMXG00000004791,489,218,0.445807771
ENSAMXG00000004792,738,375,0.508130081
ENSAMXG00000004793,1752,861,0.491438356
ENSAMXG00000004794,1476,815,0.552168022
ENSAMXG00000004795,798,346,0.43358396
ENSAMXG00000004796,1257,564,0.448687351
ENSAMXG00000004797,1134,626,0.552028219
ENSAMXG00000004798,567,302,0.532627866
ENSAMXG00000004799,570,281,0.492982456
ENSAMXG00000004800,678,350,0.516224189
ENSAMXG00000004801,657,358,0.544901065
ENSAMXG00000004802,1641,784,0.477757465
ENSAMXG00000004803,6330,3474,0.548815166
ENSAMXG00000004804,564,302,0.535460993
ENSAMXG00000004805,555,275,0.495495495
ENSAMXG00000004806,564,238,0.421985816
ENSAMXG00000004807,3237,1550,0.478838431
ENSAMXG00000004808,1689,987,0.584369449
ENSAMXG00000004809,2805,1376,0.490552585
ENSAMXG00000004810,864,410,0.474537037
ENSAMXG00000004811,1212,548,0.452145215
ENSAMXG00000004812,699,302,0.43204578
ENSAMXG00000004813,1110,612,0.551351351
ENSAMXG00000004814,1791,908,0.506979341
ENSAMXG00000004815,825,447,0.541818182
ENSAMXG00000004816,12891,6928,0.537429214
ENSAMXG00000004817,2358,1239,0.525445293
ENSAMXG00000004818,14505,7256,0.500241296
ENSAMXG00000004819,6156,3245,0.527128005
ENSAMXG00000004820,2598,1272,0.48960739
ENSAMXG00000004821,972,475,0.488683128
ENSAMXG00000004822,1896,969,0.511075949
ENSAMXG00000004823,504,264,0.523809524
ENSAMXG00000004824,285,131,0.459649123
ENSAMXG00000004825,1224,688,0.562091503
ENSAMXG00000004826,513,297,0.578947368
ENSAMXG00000004827,2109,1208,0.57278331
ENSAMXG00000004828,597,317,0.530988275
ENSAMXG00000004829,1704,872,0.511737089
ENSAMXG00000004830,1233,763,0.618815896
ENSAMXG00000004831,1290,765,0.593023256
ENSAMXG00000004832,891,479,0.537598204
ENSAMXG00000004833,2586,1446,0.559164733
ENSAMXG00000004834,639,311,0.486697966
ENSAMXG00000004835,1140,632,0.554385965
ENSAMXG00000004836,1773,826,0.465877045
ENSAMXG00000004837,4527,2408,0.531919594
ENSAMXG00000004838,546,250,0.457875458
ENSAMXG00000004839,7182,3305,0.460178223
ENSAMXG00000004840,1740,945,0.543103448
ENSAMXG00000004841,3537,1600,0.452360758
ENSAMXG00000004842,2088,1080,0.517241379
ENSAMXG00000004843,1782,1044,0.585858586
ENSAMXG00000004844,897,491,0.547380156
ENSAMXG00000004845,543,315,0.580110497
ENSAMXG00000004846,675,330,0.488888889
ENSAMXG00000004847,717,450,0.627615063
ENSAMXG00000004848,942,503,0.533970276
ENSAMXG00000004849,960,456,0.475
ENSAMXG00000004850,723,463,0.640387275
ENSAMXG00000004851,1251,600,0.479616307
ENSAMXG00000004852,444,210,0.472972973
ENSAMXG00000004853,804,365,0.4539801
ENSAMXG00000004854,3747,2140,0.571123566
ENSAMXG00000004855,1620,926,0.571604938
ENSAMXG00000004856,957,456,0.476489028
ENSAMXG00000004857,1455,743,0.510652921
ENSAMXG00000004858,2523,1282,0.508125248
ENSAMXG00000004859,564,326,0.578014184
ENSAMXG00000004860,1626,873,0.536900369
ENSAMXG00000004861,351,185,0.527065527
ENSAMXG00000004862,1368,755,0.551900585
ENSAMXG00000004863,834,400,0.479616307
ENSAMXG00000004864,900,482,0.535555556
ENSAMXG00000004865,1332,632,0.474474474
ENSAMXG00000004866,1002,499,0.498003992
ENSAMXG00000004867,309,146,0.472491909
ENSAMXG00000004868,1323,651,0.492063492
ENSAMXG00000004869,687,371,0.540029112
ENSAMXG00000004870,753,370,0.491367862
ENSAMXG00000004871,729,381,0.522633745
ENSAMXG00000004872,1107,576,0.520325203
ENSAMXG00000004873,3999,1998,0.499624906
ENSAMXG00000004874,315,162,0.514285714
ENSAMXG00000004875,378,201,0.531746032
ENSAMXG00000004876,1944,1070,0.550411523
ENSAMXG00000004877,6009,3108,0.517224164
ENSAMXG00000004878,2376,1279,0.538299663
ENSAMXG00000004879,372,210,0.564516129
ENSAMXG00000004880,1272,627,0.492924528
ENSAMXG00000004881,525,258,0.491428571
ENSAMXG00000004882,438,225,0.51369863
ENSAMXG00000004883,1734,837,0.482698962
ENSAMXG00000004884,702,373,0.531339031
ENSAMXG00000004885,1002,556,0.55489022
ENSAMXG00000004886,321,161,0.501557632
ENSAMXG00000004887,1158,521,0.449913644
ENSAMXG00000004888,798,426,0.533834586
ENSAMXG00000004889,1416,807,0.569915254
ENSAMXG00000004890,1290,826,0.640310078
ENSAMXG00000004891,726,371,0.511019284
ENSAMXG00000004892,2202,1065,0.483651226
ENSAMXG00000004893,642,388,0.604361371
ENSAMXG00000004894,828,409,0.493961353
ENSAMXG00000004895,1779,966,0.543001686
ENSAMXG00000004896,627,353,0.562998405
ENSAMXG00000004897,1260,654,0.519047619
ENSAMXG00000004898,2238,1311,0.585790885
ENSAMXG00000004899,2478,1322,0.533494754
ENSAMXG00000004900,1212,668,0.551155116
ENSAMXG00000004901,225,111,0.493333333
ENSAMXG00000004902,618,299,0.48381877
ENSAMXG00000004903,2466,1323,0.53649635
ENSAMXG00000004904,1230,642,0.52195122
ENSAMXG00000004905,894,471,0.526845638
ENSAMXG00000004906,423,244,0.576832151
ENSAMXG00000004907,1386,701,0.505772006
ENSAMXG00000004908,1446,883,0.610650069
ENSAMXG00000004909,243,139,0.572016461
ENSAMXG00000004910,2187,1201,0.549154092
ENSAMXG00000004911,1263,643,0.509105305
ENSAMXG00000004912,651,352,0.540706605
ENSAMXG00000004913,1188,565,0.475589226
ENSAMXG00000004914,387,179,0.4625323
ENSAMXG00000004915,2085,1175,0.563549161
ENSAMXG00000004916,3549,2011,0.56663849
ENSAMXG00000004917,1914,950,0.496342738
ENSAMXG00000004918,2817,1658,0.5885694
ENSAMXG00000004919,240,145,0.604166667
ENSAMXG00000004920,1581,822,0.519924099
ENSAMXG00000004921,786,410,0.521628499
ENSAMXG00000004922,846,447,0.528368794
ENSAMXG00000004923,1182,619,0.523688663
ENSAMXG00000004924,573,299,0.521815009
ENSAMXG00000004925,1110,605,0.545045045
ENSAMXG00000004926,2478,1163,0.469330105
ENSAMXG00000004927,1137,646,0.568161829
ENSAMXG00000004928,480,235,0.489583333
ENSAMXG00000004929,999,462,0.462462462
ENSAMXG00000004930,1719,911,0.529959279
ENSAMXG00000004931,801,404,0.504369538
ENSAMXG00000004932,282,128,0.453900709
ENSAMXG00000004933,636,361,0.567610063
ENSAMXG00000004934,2058,1051,0.51068999
ENSAMXG00000004935,828,458,0.553140097
ENSAMXG00000004936,1647,750,0.455373406
ENSAMXG00000004937,13416,6602,0.492098986
ENSAMXG00000004938,447,216,0.483221477
ENSAMXG00000004939,2340,1176,0.502564103
ENSAMXG00000004940,825,447,0.541818182
ENSAMXG00000004941,1554,770,0.495495495
ENSAMXG00000004942,597,315,0.527638191
ENSAMXG00000004943,585,365,0.623931624
ENSAMXG00000004944,1725,854,0.495072464
ENSAMXG00000004945,840,463,0.551190476
ENSAMXG00000004946,6816,3762,0.55193662
ENSAMXG00000004947,2190,949,0.433333333
ENSAMXG00000004948,2490,1350,0.542168675
ENSAMXG00000004949,1080,570,0.527777778
ENSAMXG00000004950,384,182,0.473958333
ENSAMXG00000004951,402,226,0.562189055
ENSAMXG00000004952,2265,1249,0.551434879
ENSAMXG00000004953,705,366,0.519148936
ENSAMXG00000004954,678,298,0.439528024
ENSAMXG00000004955,714,360,0.504201681
ENSAMXG00000004956,240,110,0.458333333
ENSAMXG00000004957,3588,2042,0.569119287
ENSAMXG00000004958,2610,1303,0.499233716
ENSAMXG00000004959,465,254,0.546236559
ENSAMXG00000004960,894,425,0.475391499
ENSAMXG00000004961,1161,601,0.517657192
ENSAMXG00000004962,1062,525,0.494350282
ENSAMXG00000004963,1014,530,0.522682446
ENSAMXG00000004964,5988,3176,0.530394122
ENSAMXG00000004965,2655,1350,0.508474576
ENSAMXG00000004966,7719,3836,0.496955564
ENSAMXG00000004967,2409,1142,0.474055625
ENSAMXG00000004968,9789,4408,0.450301359
ENSAMXG00000004969,1983,1111,0.560262229
ENSAMXG00000004970,1578,813,0.515209125
ENSAMXG00000004971,3912,2013,0.514570552
ENSAMXG00000004972,627,309,0.492822967
ENSAMXG00000004973,1569,798,0.508604207
ENSAMXG00000004974,1629,899,0.551872314
ENSAMXG00000004975,3297,1730,0.524719442
ENSAMXG00000004976,1461,764,0.5229295
ENSAMXG00000004977,279,151,0.541218638
ENSAMXG00000004978,1275,712,0.558431373
ENSAMXG00000004979,987,554,0.561296859
ENSAMXG00000004980,1401,718,0.512491078
ENSAMXG00000004981,513,249,0.485380117
ENSAMXG00000004982,774,401,0.518087855
ENSAMXG00000004983,3876,1954,0.504127967
ENSAMXG00000004984,1491,843,0.565392354
ENSAMXG00000004985,2088,1055,0.505268199
ENSAMXG00000004986,1392,689,0.494971264
ENSAMXG00000004987,450,180,0.4
ENSAMXG00000004988,336,178,0.529761905
ENSAMXG00000004989,990,491,0.495959596
ENSAMXG00000004990,786,449,0.571246819
ENSAMXG00000004991,519,267,0.514450867
ENSAMXG00000004992,384,198,0.515625
ENSAMXG00000004993,156,68,0.435897436
ENSAMXG00000004994,1080,618,0.572222222
ENSAMXG00000004995,456,240,0.526315789
ENSAMXG00000004996,216,110,0.509259259
ENSAMXG00000004997,1338,706,0.527653214
ENSAMXG00000004998,327,147,0.449541284
ENSAMXG00000004999,396,196,0.494949495
ENSAMXG00000005000,765,425,0.555555556
ENSAMXG00000005001,747,352,0.471218206
ENSAMXG00000005002,7953,3582,0.450396077
ENSAMXG00000005003,1779,966,0.543001686
ENSAMXG00000005004,4500,2080,0.462222222
ENSAMXG00000005005,1053,606,0.575498575
ENSAMXG00000005006,405,219,0.540740741
ENSAMXG00000005007,1269,662,0.521670607
ENSAMXG00000005008,234,128,0.547008547
ENSAMXG00000005009,3012,1289,0.427954847
ENSAMXG00000005010,1257,737,0.586316627
ENSAMXG00000005011,702,280,0.398860399
ENSAMXG00000005012,1884,1016,0.539278132
