gene_id,gene_length,GC_length,GC_prop,mean,median,longest_isoform,merged,exon_number,SSR,HPR
ENSAMXG00000003033,510,281,0.550980392,5357,5357,5357,5357,5,1,1
ENSAMXG00000003034,2259,1290,0.571049137,6729,6729,6729,6729,21,0,0
ENSAMXG00000003035,348,190,0.545977011,1811,1811,1811,1811,3,1,0
ENSAMXG00000003036,753,401,0.532536521,979,979,979,979,5,1,1
ENSAMXG00000003037,1440,737,0.511805556,4379,4379,4379,4379,16,1,1
ENSAMXG00000003038,519,266,0.512524085,519,519,519,519,4,1,0
ENSAMXG00000003039,585,329,0.562393162,1085,1085,1085,1085,6,1,0
ENSAMXG00000003040,1401,805,0.574589579,2017,2017,2017,2017,7,1,0
ENSAMXG00000003041,1785,1115,0.62464986,2480,2480,2480,2480,16,1,1
ENSAMXG00000003042,3483,1923,0.55211025,5755,5755,5755,5755,19,1,0
ENSAMXG00000003043,723,347,0.479944675,1036,1036,1036,1036,10,1,1
ENSAMXG00000003044,1140,513,0.45,4909,4909,4909,4909,16,1,1
ENSAMXG00000003045,1110,654,0.589189189,4623,4623,4623,4623,5,1,1
ENSAMXG00000003046,288,160,0.555555556,387,387,387,387,4,1,0
ENSAMXG00000003047,3624,2006,0.553532009,3624,3624,3624,3624,25,1,0
ENSAMXG00000003048,4116,1740,0.422740525,4265,4265,4265,4265,21,1,0
ENSAMXG00000003049,636,336,0.528301887,962,962,962,962,4,0,0
ENSAMXG00000003050,843,384,0.455516014,905,905,905,905,11,0,0
ENSAMXG00000003051,1125,522,0.464,1125,1125,1125,1125,7,1,1
ENSAMXG00000003052,1953,1045,0.535074245,3105,3105,3105,3105,20,1,1
ENSAMXG00000003053,1497,851,0.568470274,1497,1497,1497,1497,7,1,0
ENSAMXG00000003054,1479,825,0.557809331,1676,1676,1676,1676,9,1,1
ENSAMXG00000003055,3819,1697,0.444357162,5239,5239,5239,5239,9,1,0
ENSAMXG00000003056,4098,2229,0.543923865,5387,5387,5387,5387,30,1,1
ENSAMXG00000003057,3111,1500,0.482160077,6737,6737,6737,6737,17,0,1
ENSAMXG00000003058,771,383,0.496757458,1806,1806,1806,1806,5,1,1
ENSAMXG00000003059,1398,742,0.530758226,3175,3175,3175,3175,11,1,1
ENSAMXG00000003060,642,325,0.50623053,2954,2954,2954,2954,6,1,0
ENSAMXG00000003061,849,476,0.5606596,849,849,849,849,8,1,1
ENSAMXG00000003062,2547,1365,0.535924617,5214,5214,5214,5214,16,1,1
ENSAMXG00000003063,2763,1356,0.490770901,7842,7842,7842,7842,20,1,1
ENSAMXG00000003064,12924,6776,0.524295884,14146,14146,14146,14146,83,1,1
ENSAMXG00000003065,900,514,0.571111111,1559,1559,1559,1559,9,1,1
ENSAMXG00000003066,582,288,0.494845361,788,788,788,788,2,1,0
ENSAMXG00000003067,798,475,0.595238095,2684,2684,2684,2684,3,1,1
ENSAMXG00000003068,420,181,0.430952381,1319,1319,1319,1319,3,1,0
ENSAMXG00000003069,3216,1641,0.510261194,4973,4973,4973,4973,25,1,1
ENSAMXG00000003070,1620,623,0.384567901,1620,1620,1620,1620,7,1,0
ENSAMXG00000003071,1749,883,0.50485992,2651,2651,2651,2651,13,1,1
ENSAMXG00000003072,2532,1448,0.571879937,3079,3079,3079,3079,7,1,1
ENSAMXG00000003073,1728,864,0.5,2289,2289,2289,2289,15,1,1
ENSAMXG00000003074,4482,2608,0.581883088,7160,7160,7160,7160,21,1,1
ENSAMXG00000003075,4446,2274,0.511470985,4446,4446,4446,4446,11,1,0
ENSAMXG00000003076,1923,1084,0.563702548,3341,3341,3341,3341,13,1,1
ENSAMXG00000003077,414,211,0.509661836,485,485,485,485,4,1,1
ENSAMXG00000003078,3000,1253,0.417666667,3000,3000,3000,3000,10,1,0
ENSAMXG00000003079,3510,1938,0.552136752,8209,8209,8209,8209,20,1,0
ENSAMXG00000003080,1959,1093,0.557937723,4831,4831,4831,4831,3,1,0
ENSAMXG00000003081,2097,1123,0.535526943,2488,2488,2488,2488,24,0,0
ENSAMXG00000003082,1179,614,0.520780322,1220,1220,1220,1220,10,1,0
ENSAMXG00000003083,1992,1002,0.503012048,5041,5041,5041,5041,17,1,1
ENSAMXG00000003084,1356,710,0.52359882,2139,2139,2139,2139,10,1,1
ENSAMXG00000003085,4593,2417,0.526235576,6643,6643,6643,6643,31,1,0
ENSAMXG00000003086,3129,1535,0.490572068,4632,4632,4632,4632,25,1,0
ENSAMXG00000003087,1209,626,0.517783292,3016,3016,3016,3016,7,1,0
ENSAMXG00000003088,498,245,0.491967871,651,651,651,651,4,1,0
ENSAMXG00000003089,1341,705,0.525727069,4415,4415,4415,4415,12,1,0
ENSAMXG00000003090,1818,937,0.51540154,2099,2099,2099,2099,14,1,0
ENSAMXG00000003091,4179,2326,0.556592486,5585,5585,5585,5585,27,0,0
ENSAMXG00000003092,813,375,0.461254613,2143,2143,2143,2143,12,1,0
ENSAMXG00000003093,1641,814,0.496039001,2942,2942,2942,2942,18,1,0
ENSAMXG00000003094,1311,603,0.459954233,2636,2636,2636,2636,14,1,0
ENSAMXG00000003095,1002,561,0.55988024,2457,2457,2457,2457,4,0,1
ENSAMXG00000003096,699,361,0.516452074,699,699,699,699,6,1,1
ENSAMXG00000003097,1611,848,0.52638113,3283,3283,3283,3283,11,1,1
ENSAMXG00000003098,3642,2035,0.558758924,4283,4283,4283,4283,28,1,0
ENSAMXG00000003099,792,385,0.486111111,1587,1587,1587,1587,5,1,1
ENSAMXG00000003100,648,315,0.486111111,742,742,742,742,5,1,1
ENSAMXG00000003101,1107,609,0.550135501,1941,1941,1941,1941,6,1,0
ENSAMXG00000003102,1149,560,0.487380331,1149,1149,1149,1149,10,1,1
ENSAMXG00000003103,237,117,0.493670886,781,781,781,781,2,1,1
ENSAMXG00000003104,576,245,0.425347222,1431,1431,1431,1431,3,1,0
ENSAMXG00000003105,639,364,0.569640063,1103,1103,1103,1103,6,1,1
ENSAMXG00000003106,456,239,0.524122807,1190,1190,1190,1190,3,1,1
ENSAMXG00000003107,468,217,0.463675214,1604,1604,1604,1604,5,0,0
ENSAMXG00000003108,1668,920,0.551558753,3954,3954,3954,3954,19,1,1
ENSAMXG00000003109,636,301,0.47327044,893,893,893,893,9,1,0
ENSAMXG00000003110,2967,1573,0.53016515,2967,2967,2967,2967,28,1,1
ENSAMXG00000003111,2460,1072,0.435772358,2460,2460,2460,2460,3,1,1
ENSAMXG00000003112,1068,467,0.437265918,1068,1068,1068,1068,6,1,1
ENSAMXG00000003113,1236,738,0.597087379,1236,1236,1236,1236,2,1,1
ENSAMXG00000003114,354,214,0.604519774,871,871,871,871,2,1,1
ENSAMXG00000003115,624,322,0.516025641,2658,2658,2658,2658,4,1,1
ENSAMXG00000003116,1740,783,0.45,4121,4121,4121,4121,20,1,0
ENSAMXG00000003117,1305,664,0.508812261,2619,2619,2619,2619,8,1,1
ENSAMXG00000003118,888,519,0.584459459,1037,1037,1037,1037,4,1,0
ENSAMXG00000003119,2784,1278,0.459051724,4843,4843,4843,4843,9,1,1
ENSAMXG00000003120,1038,540,0.520231214,2178,2178,2178,2178,4,1,0
ENSAMXG00000003121,300,172,0.573333333,300,300,300,300,2,1,1
ENSAMXG00000003122,1164,728,0.625429553,2814,2814,2814,2814,2,1,1
ENSAMXG00000003123,1074,516,0.480446927,2419,2419,2419,2419,13,1,0
ENSAMXG00000003124,375,183,0.488,2303,2303,2303,2303,4,0,1
ENSAMXG00000003125,4353,2405,0.552492534,5741,5741,5741,5741,13,1,0
ENSAMXG00000003126,1356,685,0.505162242,2017,2017,2017,2017,13,1,1
ENSAMXG00000003127,2583,1378,0.533488192,3601,3601,3601,3601,18,1,0
ENSAMXG00000003128,2217,1117,0.50383401,3955,3955,3955,3955,3,1,0
ENSAMXG00000003129,1509,909,0.602385686,1928,1928,1928,1928,5,1,1
ENSAMXG00000003130,981,506,0.515800204,981,981,981,981,6,0,0
ENSAMXG00000003131,864,448,0.518518519,1254,1254,1254,1254,7,1,0
ENSAMXG00000003132,4839,2553,0.527588345,9823,9823,9823,9823,43,1,0
ENSAMXG00000003133,2643,1465,0.554294362,3292,3292,3292,3292,4,1,0
ENSAMXG00000003134,2832,1451,0.512358757,6098,6098,6098,6098,19,1,0
ENSAMXG00000003135,1734,917,0.528835063,2015,2015,2015,2015,11,1,1
ENSAMXG00000003136,1335,775,0.580524345,3597,3597,3597,3597,8,1,0
ENSAMXG00000003137,753,426,0.565737052,761,761,761,761,5,1,0
ENSAMXG00000003138,4740,2121,0.447468354,4868,4868,4868,4868,12,1,0
ENSAMXG00000003139,2082,895,0.42987512,2082,2082,2082,2082,5,1,1
ENSAMXG00000003140,1767,926,0.524052066,3165,3165,3165,3165,15,1,1
ENSAMXG00000003141,1443,701,0.485793486,4771,4771,4771,4771,16,1,1
ENSAMXG00000003142,615,289,0.469918699,2452,2452,2452,2452,5,1,1
ENSAMXG00000003143,729,405,0.555555556,1001,1001,1001,1001,4,1,0
ENSAMXG00000003144,879,460,0.523321957,2267,2267,2267,2267,5,1,1
ENSAMXG00000003145,1899,978,0.515007899,1899,1899,1899,1899,4,1,0
ENSAMXG00000003146,2079,1118,0.537758538,6337,6337,6337,6337,23,1,1
ENSAMXG00000003147,1656,959,0.57910628,2185,2185,2185,2185,10,1,0
ENSAMXG00000003148,1770,929,0.524858757,1931,1931,1931,1931,17,1,0
ENSAMXG00000003149,972,527,0.54218107,972,972,972,972,7,1,1
ENSAMXG00000003150,765,405,0.529411765,1824,1824,1824,1824,8,1,1
ENSAMXG00000003151,1605,783,0.487850467,1751,1751,1751,1751,14,1,0
ENSAMXG00000003152,1605,831,0.517757009,1799,1799,1799,1799,15,1,1
ENSAMXG00000003153,1614,932,0.577447336,2851,2851,2851,2851,13,1,0
ENSAMXG00000003154,4740,2799,0.590506329,5297,5297,5297,5297,30,0,0
ENSAMXG00000003155,648,339,0.523148148,869,869,869,869,5,1,0
ENSAMXG00000003156,1875,983,0.524266667,3151,3151,3151,3151,17,1,0
ENSAMXG00000003157,1293,751,0.580819799,1609,1609,1609,1609,11,1,1
ENSAMXG00000003158,1680,934,0.555952381,4231,4231,4231,4231,7,1,1
ENSAMXG00000003159,1215,633,0.520987654,3745,3745,3745,3745,2,1,0
ENSAMXG00000003160,2043,1078,0.527655409,2529,2529,2529,2529,19,1,1
ENSAMXG00000003161,1074,542,0.504655493,3346,3346,3346,3346,10,0,0
ENSAMXG00000003162,984,494,0.50203252,984,984,984,984,7,1,1
ENSAMXG00000003163,1557,735,0.472061657,2028,2028,2028,2028,19,1,1
ENSAMXG00000003164,2412,1188,0.492537313,3438,3438,3438,3438,31,1,1
ENSAMXG00000003165,1527,769,0.503601834,1992,1992,1992,1992,11,1,1
ENSAMXG00000003166,1113,582,0.522911051,2170,2170,2170,2170,6,1,1
ENSAMXG00000003167,1581,891,0.563567362,4471,4471,4471,4471,5,1,1
ENSAMXG00000003168,1206,682,0.565505804,3158,3158,3158,3158,3,1,1
ENSAMXG00000003169,1686,887,0.526097272,1688,1688,1688,1688,18,1,1
ENSAMXG00000003170,351,159,0.452991453,914,914,914,914,3,1,1
ENSAMXG00000003171,600,304,0.506666667,760,760,760,760,5,1,0
ENSAMXG00000003172,402,167,0.415422886,1503,1503,1503,1503,5,1,1
ENSAMXG00000003173,5226,2785,0.532912361,5697,5697,5697,5697,31,1,0
ENSAMXG00000003174,1152,685,0.594618056,3972,3972,3972,3972,6,1,0
ENSAMXG00000003175,2619,1446,0.552119129,2923,2923,2923,2923,22,0,0
ENSAMXG00000003176,996,481,0.482931727,2731,2731,2731,2731,7,1,0
ENSAMXG00000003177,1644,777,0.472627737,5038,5038,5038,5038,14,0,0
ENSAMXG00000003178,1692,855,0.505319149,2502,2502,2502,2502,5,1,1
ENSAMXG00000003179,453,263,0.580573951,453,453,453,453,4,1,1
ENSAMXG00000003180,2190,1103,0.503652968,2190,2190,2190,2190,10,1,0
ENSAMXG00000003181,438,213,0.48630137,629,629,629,629,2,1,1
ENSAMXG00000003182,3945,1881,0.476806084,3945,3945,3945,3945,34,1,0
ENSAMXG00000003183,363,195,0.537190083,1131,1131,1131,1131,3,1,1
ENSAMXG00000003184,1386,759,0.547619048,2827,2827,2827,2827,4,1,1
ENSAMXG00000003185,2931,1541,0.525759127,3074,3074,3074,3074,20,1,1
ENSAMXG00000003186,894,423,0.473154362,4092,4092,4092,4092,8,1,1
ENSAMXG00000003187,1059,538,0.50802644,1472,1472,1472,1472,10,1,1
ENSAMXG00000003188,534,287,0.537453184,1336,1336,1336,1336,4,1,1
ENSAMXG00000003189,876,361,0.412100457,2041,2041,2041,2041,2,1,0
ENSAMXG00000003190,1923,956,0.497139886,1931,1931,1931,1931,18,0,0
ENSAMXG00000003191,354,176,0.497175141,1824,1824,1824,1824,5,1,1
ENSAMXG00000003192,2403,1443,0.600499376,2403,2403,2403,2403,17,1,1
ENSAMXG00000003193,687,415,0.604075691,687,687,687,687,4,1,0
ENSAMXG00000003194,720,355,0.493055556,1143,1143,1143,1143,5,1,1
ENSAMXG00000003195,1287,727,0.564879565,4617,4617,4617,4617,7,1,1
ENSAMXG00000003196,285,168,0.589473684,1711,1711,1711,1711,2,1,0
ENSAMXG00000003197,2043,1061,0.519334312,2043,2043,2043,2043,13,1,1
ENSAMXG00000003198,2901,1436,0.495001724,2901,2901,2901,2901,33,1,0
ENSAMXG00000003199,1290,690,0.534883721,1530,1530,1530,1530,12,1,1
ENSAMXG00000003200,1581,836,0.528779254,2481,2419,2569,2612,7,1,1
ENSAMXG00000003201,768,360,0.46875,768,768,768,768,5,1,1
ENSAMXG00000003202,1503,736,0.489687292,1555,1555,1555,1555,9,1,1
ENSAMXG00000003203,1671,852,0.509874327,2669,2669,2669,2669,11,1,1
ENSAMXG00000003204,2610,1420,0.544061303,2976,2976,2976,2976,18,1,1
ENSAMXG00000003205,300,154,0.513333333,1244,1244,1244,1244,2,1,1
ENSAMXG00000003206,1560,819,0.525,6508,6508,6508,6508,14,1,1
ENSAMXG00000003207,1380,675,0.489130435,1562,1562,1562,1562,10,1,0
ENSAMXG00000003208,1167,667,0.571550985,1167,1167,1167,1167,5,0,1
ENSAMXG00000003209,858,402,0.468531469,1868,1868,1868,1868,6,1,1
ENSAMXG00000003210,720,366,0.508333333,1377,1377,1377,1377,6,0,1
ENSAMXG00000003211,2757,1341,0.486398259,4491,4491,4491,4491,37,1,0
ENSAMXG00000003212,924,533,0.576839827,924,924,924,924,4,1,1
ENSAMXG00000003213,2232,1237,0.55421147,4994,4994,4994,4994,17,1,0
ENSAMXG00000003214,792,430,0.542929293,2769,2769,2769,2769,8,1,1
ENSAMXG00000003215,2952,1694,0.573848238,2959,2959,2959,2959,21,1,1
ENSAMXG00000003216,267,126,0.471910112,351,351,351,351,3,1,1
ENSAMXG00000003217,1872,720,0.384615385,1872,1872,1872,1872,3,1,1
ENSAMXG00000003218,4371,2599,0.594600778,4371,4371,4371,4371,22,1,0
ENSAMXG00000003219,4782,2214,0.462986198,4782,4782,4782,4782,39,1,1
ENSAMXG00000003220,1992,1188,0.596385542,2375,2375,2375,2375,6,1,0
ENSAMXG00000003221,1062,624,0.587570621,2422,2422,2422,2422,5,1,1
ENSAMXG00000003222,4155,2219,0.534055355,7754,7754,7754,7754,26,1,1
ENSAMXG00000003223,309,167,0.540453074,865,865,865,865,2,1,0
ENSAMXG00000003224,1233,655,0.531224655,3539,3539,3539,3539,9,1,1
ENSAMXG00000003225,999,471,0.471471471,1290,1290,1290,1290,6,1,0
ENSAMXG00000003226,753,398,0.528552457,1781,1781,1781,1781,5,0,0
ENSAMXG00000003227,1989,1018,0.511814982,2910,2910,2910,2910,7,1,1
ENSAMXG00000003228,735,409,0.556462585,786,786,786,786,7,1,1
ENSAMXG00000003229,1080,527,0.487962963,6278,6278,6278,6278,11,1,0
ENSAMXG00000003230,1680,905,0.538690476,5401,5401,5401,5401,14,1,0
ENSAMXG00000003231,1377,766,0.556281772,1784,1784,1784,1784,14,1,0
ENSAMXG00000003232,3876,1722,0.444272446,6368,6368,6368,6368,12,0,1
ENSAMXG00000003233,1839,1024,0.556824361,6467,6467,6467,6467,8,1,0
ENSAMXG00000003234,1155,772,0.668398268,1155,1155,1155,1155,2,1,0
ENSAMXG00000003235,1041,529,0.508165226,1604,1604,1604,1604,9,1,1
ENSAMXG00000003236,3021,1726,0.571333995,7587,7587,7587,7587,13,1,1
ENSAMXG00000003237,468,255,0.544871795,1026,1026,1026,1026,5,1,1
ENSAMXG00000003238,612,330,0.539215686,2433,2433,2433,2433,5,1,0
ENSAMXG00000003239,651,348,0.534562212,1612,1612,1612,1612,7,1,1
ENSAMXG00000003240,1527,772,0.50556647,2179,2179,2179,2179,14,1,0
ENSAMXG00000003241,345,196,0.568115942,1714,1714,1714,1714,3,1,1
ENSAMXG00000003242,306,166,0.54248366,702,702,702,702,2,1,0
ENSAMXG00000003243,1053,360,0.341880342,1093,1093,1093,1093,2,1,1
ENSAMXG00000003244,624,349,0.559294872,896,896,896,896,3,1,0
ENSAMXG00000003245,2343,1215,0.518565941,5664,5664,5664,5664,22,1,1
ENSAMXG00000003246,549,270,0.491803279,1176,1176,1176,1176,2,1,1
ENSAMXG00000003247,1218,667,0.547619048,2854,2854,2854,2854,5,0,0
ENSAMXG00000003248,513,222,0.432748538,642,642,642,642,7,1,1
ENSAMXG00000003249,3072,1480,0.481770833,3072,3072,3072,3072,25,1,0
ENSAMXG00000003250,2763,1569,0.567861021,5252,5252,5252,5252,9,1,1
ENSAMXG00000003251,1185,678,0.572151899,1997,1997,1997,1997,4,1,1
ENSAMXG00000003252,735,371,0.504761905,2903,2903,2903,2903,7,1,1
ENSAMXG00000003253,3297,1749,0.530482257,3414,3414,3414,3414,23,1,1
ENSAMXG00000003254,960,512,0.533333333,1613,1613,1613,1613,8,1,1
ENSAMXG00000003255,273,130,0.476190476,1040,1040,1040,1040,3,1,1
ENSAMXG00000003256,1185,634,0.535021097,2621,2621,2621,2621,10,1,1
ENSAMXG00000003257,3057,1429,0.46745175,3057,3057,3057,3057,4,1,1
ENSAMXG00000003258,402,241,0.599502488,493,493,493,493,4,1,0
ENSAMXG00000003259,1836,1012,0.551198257,2907,2907,2907,2907,13,0,1
ENSAMXG00000003260,1038,581,0.55973025,1371,1371,1371,1371,8,1,0
ENSAMXG00000003261,1512,823,0.544312169,4448,4448,4448,4448,7,1,1
ENSAMXG00000003262,897,482,0.537346711,1760,1760,1760,1760,2,1,1
ENSAMXG00000003263,3891,2062,0.529940889,6316,6316,6316,6316,33,1,0
ENSAMXG00000003264,7581,3832,0.505474212,9411,9411,9411,9411,29,1,1
ENSAMXG00000003265,1020,549,0.538235294,4235,4235,4235,4235,11,1,1
ENSAMXG00000003266,1542,759,0.492217899,1542,1542,1542,1542,2,1,1
ENSAMXG00000003267,2061,1082,0.52498787,2456,2456,2456,2456,23,1,1
ENSAMXG00000003268,3618,2037,0.563018242,7097,7097,7097,7097,21,1,1
ENSAMXG00000003269,1257,691,0.549721559,3038,3038,3038,3038,5,0,0
ENSAMXG00000003270,564,245,0.434397163,1369,1369,1369,1369,3,0,1
ENSAMXG00000003271,366,139,0.379781421,1028,1028,1028,1028,2,1,0
ENSAMXG00000003272,819,406,0.495726496,1909,1909,1909,1909,11,1,0
ENSAMXG00000003273,333,176,0.528528529,1412,1412,1412,1412,3,1,0
ENSAMXG00000003274,1455,688,0.472852234,3342,3342,3342,3342,4,1,0
ENSAMXG00000003275,237,114,0.481012658,4788,4788,4788,4788,4,1,0
ENSAMXG00000003276,204,105,0.514705882,1498,1498,1498,1498,3,1,1
ENSAMXG00000003277,2562,1293,0.504683841,3626,3626,3626,3626,20,0,1
ENSAMXG00000003278,2820,1594,0.565248227,2820,2820,2820,2820,25,1,0
ENSAMXG00000003279,1137,549,0.482849604,1397,1397,1397,1397,10,1,1
ENSAMXG00000003280,1776,1079,0.607545045,2789,2789,2789,2789,2,1,0
ENSAMXG00000003281,1578,807,0.511406844,1857,1857,1857,1857,14,1,0
ENSAMXG00000003282,1029,564,0.548104956,2291,2291,2291,2291,3,1,0
ENSAMXG00000003283,1038,396,0.38150289,1038,1038,1038,1038,3,1,0
ENSAMXG00000003284,3255,1721,0.528725038,4300,4300,4300,4300,4,1,0
ENSAMXG00000003285,1005,591,0.588059701,1005,1005,1005,1005,5,1,0
ENSAMXG00000003286,1386,739,0.533189033,4096,4096,4096,4096,7,1,1
ENSAMXG00000003287,2838,1698,0.598308668,7599,7599,7599,7599,8,1,0
ENSAMXG00000003288,912,467,0.512061404,3171,3171,3171,3171,7,0,1
ENSAMXG00000003289,2847,1606,0.564102564,2847,2847,2847,2847,24,1,0
ENSAMXG00000003290,2181,1082,0.496102705,3235,3235,3235,3235,21,1,1
ENSAMXG00000003291,1041,501,0.481268012,2829,2829,2829,2829,10,1,0
ENSAMXG00000003292,1098,566,0.515482696,1126,1126,1126,1126,6,1,1
ENSAMXG00000003293,1824,900,0.493421053,5746,5746,5746,5746,17,1,0
ENSAMXG00000003294,822,443,0.53892944,3870,3870,3870,3870,4,1,1
ENSAMXG00000003295,453,252,0.556291391,663,663,663,663,3,1,0
ENSAMXG00000003296,1308,727,0.555810398,2565,2565,2565,2565,9,1,0
ENSAMXG00000003297,2445,1418,0.5799591,5001,5001,5001,5001,11,1,1
ENSAMXG00000003298,606,307,0.50660066,1432,1432,1432,1432,7,1,1
ENSAMXG00000003299,1494,797,0.533467202,1950,1950,1950,1950,11,1,0
ENSAMXG00000003300,315,147,0.466666667,538,538,538,538,5,1,0
ENSAMXG00000003301,279,130,0.465949821,1329,1329,1329,1329,5,1,0
ENSAMXG00000003302,1641,847,0.51614869,1669,1669,1669,1669,20,1,1
ENSAMXG00000003303,510,279,0.547058824,2276,2276,2276,2276,7,0,0
ENSAMXG00000003304,2304,1191,0.516927083,4663,4663,4663,4663,4,1,0
ENSAMXG00000003305,2682,1378,0.513795675,2899,2899,2899,2899,10,1,0
ENSAMXG00000003306,2634,1515,0.575170843,2634,2634,2634,2634,8,1,1
ENSAMXG00000003307,270,125,0.462962963,270,270,270,270,2,1,1
ENSAMXG00000003308,231,118,0.510822511,2188,2188,2188,2188,4,1,0
ENSAMXG00000003309,2061,1035,0.502183406,2909,2909,2909,2909,23,1,1
ENSAMXG00000003310,480,252,0.525,2395,2395,2395,2395,4,1,0
ENSAMXG00000003311,372,200,0.537634409,1906,1906,1906,1906,4,1,1
ENSAMXG00000003312,912,470,0.515350877,977,977,977,977,12,1,1
ENSAMXG00000003313,819,443,0.540903541,819,819,819,819,7,1,1
ENSAMXG00000003314,855,510,0.596491228,3618,3618,3618,3618,5,1,1
ENSAMXG00000003315,312,171,0.548076923,637,637,637,637,2,1,1
ENSAMXG00000003316,2823,1590,0.563230606,2895,2895,2895,2895,21,1,0
ENSAMXG00000003317,495,231,0.466666667,564,564,564,564,3,1,0
ENSAMXG00000003318,1629,729,0.447513812,1756,1756,1756,1756,19,1,1
ENSAMXG00000003319,552,229,0.414855072,3083,3083,3083,3083,7,1,1
ENSAMXG00000003320,1566,788,0.503192848,1566,1566,1566,1566,3,0,0
ENSAMXG00000003321,1812,1096,0.604856512,5993,5993,5993,5993,7,1,1
ENSAMXG00000003322,1206,567,0.470149254,2478,2478,2478,2478,3,1,1
ENSAMXG00000003323,891,462,0.518518519,5138,5138,5138,5138,8,1,1
ENSAMXG00000003324,888,497,0.559684685,3865,3865,3865,3865,5,1,1
ENSAMXG00000003325,1824,1056,0.578947368,2451,2451,2451,2451,17,1,1
ENSAMXG00000003326,1149,555,0.483028721,1833,1833,1833,1833,7,1,0
ENSAMXG00000003327,3483,1902,0.546080965,7351,7351,7351,7351,4,1,0
ENSAMXG00000003328,717,332,0.463040446,2821,2821,2821,2821,8,1,0
ENSAMXG00000003329,1746,1017,0.582474227,1746,1746,1746,1746,10,1,0
ENSAMXG00000003330,1479,815,0.551048005,5619,5619,5619,5619,2,1,0
ENSAMXG00000003331,1149,662,0.576153177,2524,2524,2524,2524,4,1,1
ENSAMXG00000003332,3018,1584,0.524850895,3018,3018,3018,3018,27,1,0
ENSAMXG00000003333,1029,523,0.508260447,1029,1029,1029,1029,2,1,1
ENSAMXG00000003334,1596,814,0.510025063,4030,4030,4030,4030,15,1,1
ENSAMXG00000003335,2166,1071,0.494459834,4745,4745,4745,4745,16,1,1
ENSAMXG00000003336,1194,528,0.442211055,1383,1383,1383,1383,3,1,0
ENSAMXG00000003337,780,392,0.502564103,1599,1599,1599,1599,8,1,1
ENSAMXG00000003338,540,250,0.462962963,4992,4992,4992,4992,4,1,0
ENSAMXG00000003339,1860,970,0.521505376,4131,4131,4131,4131,15,1,0
ENSAMXG00000003340,1950,1032,0.529230769,4240,4240,4240,4240,18,1,0
ENSAMXG00000003341,2742,1547,0.564186725,4830,4830,4830,4830,22,1,0
ENSAMXG00000003342,3771,1991,0.527976664,4467,4467,4467,4467,24,1,1
ENSAMXG00000003343,5085,2727,0.536283186,5397,5397,5397,5397,30,1,0
ENSAMXG00000003344,1149,566,0.492602263,1352,1352,1352,1352,13,0,0
ENSAMXG00000003345,678,402,0.592920354,1038,1038,1038,1038,6,1,1
ENSAMXG00000003346,567,253,0.446208113,997,997,997,997,5,1,1
ENSAMXG00000003347,558,292,0.523297491,2088,2084,2093,2106,5,1,1
ENSAMXG00000003348,2331,1037,0.444873445,2331,2331,2331,2331,10,1,1
ENSAMXG00000003349,1824,898,0.492324561,3746,3746,3746,3746,17,1,0
ENSAMXG00000003350,2658,1362,0.51241535,4837,4837,4837,4837,17,1,1
ENSAMXG00000003351,1149,593,0.516100957,1321,1321,1321,1321,8,1,1
ENSAMXG00000003352,162,95,0.586419753,779,779,779,779,2,1,1
ENSAMXG00000003353,1206,564,0.467661692,2490,2490,2490,2490,3,1,0
ENSAMXG00000003354,2058,1038,0.504373178,2873,2873,2873,2873,13,1,1
ENSAMXG00000003355,1968,1080,0.548780488,1968,1968,1968,1968,16,0,1
ENSAMXG00000003356,3315,1912,0.576772247,3315,3315,3315,3315,21,1,0
ENSAMXG00000003357,615,276,0.448780488,2275,2275,2275,2275,6,1,1
ENSAMXG00000003358,3690,2140,0.579945799,7495,7495,7495,7495,16,1,0
ENSAMXG00000003359,1542,740,0.479896239,1823,1823,1823,1823,19,1,0
ENSAMXG00000003360,957,504,0.526645768,1742,1742,1742,1742,11,1,1
ENSAMXG00000003361,564,311,0.55141844,957,957,957,957,3,1,0
ENSAMXG00000003362,1824,1095,0.600328947,2692,2692,2692,2692,11,1,1
ENSAMXG00000003363,1551,824,0.531270148,6696,6696,6696,6696,4,1,0
ENSAMXG00000003364,1707,873,0.51142355,1860,1860,1860,1860,7,1,1
ENSAMXG00000003365,1398,741,0.530042918,5616,5616,5616,5616,13,0,0
ENSAMXG00000003366,747,363,0.485943775,963,963,963,963,8,1,0
ENSAMXG00000003367,1815,1025,0.564738292,3035,3035,3035,3035,11,0,0
ENSAMXG00000003368,2985,1545,0.51758794,7533,7533,7533,7533,23,0,0
ENSAMXG00000003369,1239,622,0.502017756,1223,1209,1239,1269,10,1,1
ENSAMXG00000003370,1209,521,0.430934657,1391,1391,1391,1391,3,1,1
ENSAMXG00000003371,768,409,0.532552083,800,800,800,800,7,1,0
ENSAMXG00000003372,561,280,0.499108734,1295,1295,1295,1295,5,1,1
