gene_id,mean,median,longest_isoform,merged
ENSAMXG00000004810,1483,1483,1483,1483
ENSAMXG00000004811,1382,1382,1382,1382
ENSAMXG00000004812,850,850,850,850
ENSAMXG00000004813,1110,1110,1110,1110
ENSAMXG00000004814,5390,5390,5390,5390
ENSAMXG00000004815,1104,1104,1104,1104
ENSAMXG00000004816,12742,13030,13030,13514
ENSAMXG00000004817,5262,5262,5262,5262
ENSAMXG00000004818,14505,14505,14505,14505
ENSAMXG00000004819,6156,6156,6156,6156
ENSAMXG00000004820,3942,3942,3942,3942
ENSAMXG00000004821,2844,2844,2844,2844
ENSAMXG00000004822,3939,3939,3939,3939
ENSAMXG00000004823,1780,1780,1780,1780
ENSAMXG00000004824,1585,1585,1585,1585
ENSAMXG00000004825,2636,2636,2636,2636
ENSAMXG00000004826,1514,1514,1514,1514
ENSAMXG00000004827,2109,2109,2109,2109
ENSAMXG00000004828,2269,2269,2269,2269
ENSAMXG00000004829,1944,1944,1944,1944
ENSAMXG00000004830,1634,1634,1634,1634
ENSAMXG00000004831,2867,2867,2867,2867
ENSAMXG00000004832,2959,2959,2959,2959
ENSAMXG00000004833,7304,7304,7304,7304
ENSAMXG00000004834,947,946,949,975
ENSAMXG00000004835,3524,3524,3524,3524
ENSAMXG00000004836,2536,2536,2536,2536
ENSAMXG00000004837,4527,4527,4527,4527
ENSAMXG00000004838,546,546,546,546
ENSAMXG00000004839,7182,7182,7182,7182
ENSAMXG00000004840,1861,1861,1861,1861
ENSAMXG00000004841,3567,3567,3567,3567
ENSAMXG00000004842,6761,6780,6780,6786
ENSAMXG00000004843,3635,3635,3635,3635
ENSAMXG00000004844,1872,1872,1872,1872
ENSAMXG00000004845,1020,1020,1020,1020
ENSAMXG00000004846,2155,2155,2155,2155
ENSAMXG00000004847,4396,4396,4396,4396
ENSAMXG00000004848,942,942,942,942
ENSAMXG00000004849,3431,3431,3431,3431
ENSAMXG00000004850,1553,1553,1553,1553
ENSAMXG00000004851,1369,1369,1369,1369
ENSAMXG00000004852,1119,1119,1119,1119
ENSAMXG00000004853,1816,1816,1816,1816
ENSAMXG00000004854,3898,3898,3898,3898
ENSAMXG00000004855,2101,2101,2332,2485
ENSAMXG00000004856,2005,2005,2005,2005
ENSAMXG00000004857,1455,1455,1455,1455
ENSAMXG00000004858,4950,4950,4950,4950
ENSAMXG00000004859,1507,1507,1507,1507
ENSAMXG00000004860,3889,3889,3889,3889
ENSAMXG00000004861,491,491,491,491
ENSAMXG00000004862,4620,4620,4620,4620
ENSAMXG00000004863,3532,3532,3532,3532
ENSAMXG00000004864,1833,1833,1833,1833
ENSAMXG00000004865,3112,3112,3112,3112
ENSAMXG00000004866,4358,4358,4358,4358
ENSAMXG00000004867,309,309,309,309
ENSAMXG00000004868,1323,1323,1323,1323
ENSAMXG00000004869,1862,1862,1862,1862
ENSAMXG00000004870,851,851,851,851
ENSAMXG00000004871,3229,3229,3229,3229
ENSAMXG00000004872,3583,3583,3583,3583
ENSAMXG00000004873,4550,4550,4550,4550
ENSAMXG00000004874,1509,1509,1509,1509
ENSAMXG00000004875,1302,1302,1302,1302
ENSAMXG00000004876,2767,2767,2767,2767
ENSAMXG00000004877,6088,6088,6088,6088
ENSAMXG00000004878,2883,2883,2883,2883
ENSAMXG00000004879,917,917,917,917
ENSAMXG00000004880,2009,2009,2009,2009
ENSAMXG00000004881,1524,1524,1524,1524
ENSAMXG00000004882,438,438,438,438
ENSAMXG00000004883,2970,1734,5691,5949
ENSAMXG00000004884,1693,1693,1693,1693
ENSAMXG00000004885,1036,1036,1036,1036
ENSAMXG00000004886,553,553,553,553
ENSAMXG00000004887,4147,4147,4147,4147
ENSAMXG00000004888,5781,5781,5781,5781
ENSAMXG00000004889,2932,2932,2932,2932
ENSAMXG00000004890,1290,1290,1290,1290
ENSAMXG00000004891,2400,2400,2400,2400
ENSAMXG00000004892,2202,2202,2202,2202
ENSAMXG00000004893,3302,3302,3302,3302
ENSAMXG00000004894,1837,1837,1837,1837
ENSAMXG00000004895,3882,3882,3882,3882
ENSAMXG00000004896,3271,3271,3271,3271
ENSAMXG00000004897,3865,3865,3865,3865
ENSAMXG00000004898,2238,2238,2238,2238
ENSAMXG00000004899,2678,2678,2678,2678
ENSAMXG00000004900,3683,3683,3683,3683
ENSAMXG00000004901,714,714,714,714
ENSAMXG00000004902,618,618,618,618
ENSAMXG00000004903,2466,2466,2466,2466
ENSAMXG00000004904,4447,4447,4447,4447
ENSAMXG00000004905,2540,2540,2540,2540
ENSAMXG00000004906,2013,2013,2013,2013
ENSAMXG00000004907,3887,3887,3887,3887
ENSAMXG00000004908,6058,6058,6058,6058
ENSAMXG00000004909,243,243,243,243
ENSAMXG00000004910,2390,2390,2390,2390
ENSAMXG00000004911,3758,3754,3763,3829
ENSAMXG00000004912,651,651,651,651
ENSAMXG00000004913,1188,1188,1188,1188
ENSAMXG00000004914,1717,1717,1717,1717
ENSAMXG00000004915,2085,2085,2085,2085
ENSAMXG00000004916,3551,3551,3551,3551
ENSAMXG00000004917,2320,2320,2320,2320
ENSAMXG00000004918,5959,5959,5959,5959
ENSAMXG00000004919,1481,1481,1481,1481
ENSAMXG00000004920,2588,2588,2588,2588
ENSAMXG00000004921,786,786,786,786
ENSAMXG00000004922,1024,1024,1024,1024
ENSAMXG00000004923,3273,3273,3273,3273
ENSAMXG00000004924,1356,1356,1356,1356
ENSAMXG00000004925,1645,1645,1645,1645
ENSAMXG00000004926,3029,3029,3029,3029
ENSAMXG00000004927,2239,2239,2239,2239
ENSAMXG00000004928,2239,2239,2239,2239
ENSAMXG00000004929,1623,1623,1623,1623
ENSAMXG00000004930,2901,2901,2901,2901
ENSAMXG00000004931,1357,1357,1357,1357
ENSAMXG00000004932,2872,2872,2872,2872
ENSAMXG00000004933,954,954,954,954
ENSAMXG00000004934,3300,3300,3300,3300
ENSAMXG00000004935,828,828,828,828
ENSAMXG00000004936,1928,1928,1928,1928
ENSAMXG00000004937,13903,13903,13903,13903
ENSAMXG00000004938,1222,1222,1222,1222
ENSAMXG00000004939,2340,2340,2340,2340
ENSAMXG00000004940,6017,6017,6017,6017
ENSAMXG00000004941,3115,3115,3115,3115
ENSAMXG00000004942,2665,2665,2665,2665
ENSAMXG00000004943,1297,1297,1297,1297
ENSAMXG00000004944,5421,5421,5421,5421
ENSAMXG00000004945,908,908,908,908
ENSAMXG00000004946,6902,6810,7003,7048
ENSAMXG00000004947,2698,2698,2698,2698
ENSAMXG00000004948,2577,2577,2577,2577
ENSAMXG00000004949,1701,1701,1701,1701
ENSAMXG00000004950,1912,1912,1912,1912
ENSAMXG00000004951,3925,3925,3925,3925
ENSAMXG00000004952,3619,3619,3619,3619
ENSAMXG00000004953,799,799,799,799
ENSAMXG00000004954,917,917,917,917
ENSAMXG00000004955,2731,2731,2731,2731
ENSAMXG00000004956,737,737,737,737
ENSAMXG00000004957,3934,3934,3934,3934
ENSAMXG00000004958,3519,3519,3519,3519
ENSAMXG00000004959,1059,1059,1059,1059
ENSAMXG00000004960,894,894,894,894
ENSAMXG00000004961,1749,1749,1749,1749
ENSAMXG00000004962,2146,2146,2146,2146
ENSAMXG00000004963,3191,3191,3191,3191
ENSAMXG00000004964,6438,6438,6438,6438
ENSAMXG00000004965,3718,3718,3718,3718
ENSAMXG00000004966,7993,7993,7993,7993
ENSAMXG00000004967,2409,2409,2409,2409
ENSAMXG00000004968,9158,13536,13536,13536
ENSAMXG00000004969,2378,2378,2378,2378
ENSAMXG00000004970,1939,1939,1939,1939
ENSAMXG00000004971,7830,7830,7830,7830
ENSAMXG00000004972,1084,1084,1084,1084
ENSAMXG00000004973,1934,1934,1934,1934
ENSAMXG00000004974,2817,2817,2817,2817
ENSAMXG00000004975,4864,4864,4864,4864
ENSAMXG00000004976,1671,1671,1671,1671
ENSAMXG00000004977,279,279,279,279
ENSAMXG00000004978,2009,2009,2009,2009
ENSAMXG00000004979,987,987,987,987
ENSAMXG00000004980,1495,1495,1495,1495
ENSAMXG00000004981,1979,1979,1979,1979
ENSAMXG00000004982,2965,2965,2965,2965
ENSAMXG00000004983,5258,5258,5258,5258
ENSAMXG00000004984,4667,4667,4667,4667
ENSAMXG00000004985,2088,2088,2088,2088
ENSAMXG00000004986,3131,3131,3131,3131
ENSAMXG00000004987,1427,1427,1427,1427
ENSAMXG00000004988,2150,2150,2150,2150
ENSAMXG00000004989,1658,1658,1658,1658
ENSAMXG00000004990,907,907,907,907
ENSAMXG00000004991,717,717,717,717
ENSAMXG00000004992,500,500,500,500
ENSAMXG00000004993,258,258,258,258
ENSAMXG00000004994,1440,1440,1440,1440
ENSAMXG00000004995,652,652,652,652
ENSAMXG00000004996,418,418,418,418
ENSAMXG00000004997,1338,1338,1338,1338
ENSAMXG00000004998,327,327,327,327
ENSAMXG00000004999,6282,6282,6282,6282
ENSAMXG00000005000,1241,1241,1241,1241
ENSAMXG00000005001,1184,1184,1184,1184
ENSAMXG00000005002,8874,8874,8874,8874
ENSAMXG00000005003,2540,2540,2540,2540
ENSAMXG00000005004,6148,6112,6187,6199
ENSAMXG00000005005,1215,1215,1215,1215
ENSAMXG00000005006,478,478,478,478
ENSAMXG00000005007,3411,3411,3411,3411
ENSAMXG00000005008,1413,1413,1413,1413
ENSAMXG00000005009,3449,3449,3449,3449
ENSAMXG00000005010,1269,1269,1269,1269
ENSAMXG00000005011,740,740,740,740
ENSAMXG00000005012,2550,2550,2550,2550
ENSAMXG00000005013,2331,2331,2331,2331
ENSAMXG00000005014,5639,5639,5639,5639
ENSAMXG00000005015,1933,1933,1933,1933
ENSAMXG00000005016,8187,8187,8187,8187
ENSAMXG00000005017,2994,2994,2994,2994
ENSAMXG00000005018,11156,11156,11156,11156
ENSAMXG00000005019,4429,4429,4429,4429
ENSAMXG00000005020,306,306,306,306
ENSAMXG00000005021,1840,1840,1840,1840
ENSAMXG00000005022,2833,2833,2833,2833
ENSAMXG00000005023,3459,3459,3459,3459
ENSAMXG00000005024,4675,4675,4675,4675
ENSAMXG00000005025,2194,2194,2194,2194
ENSAMXG00000005026,1889,1889,1889,1889
ENSAMXG00000005027,2064,2064,2064,2064
ENSAMXG00000005028,2623,2623,2623,2623
ENSAMXG00000005029,3064,3064,3064,3064
ENSAMXG00000005030,2304,2304,2304,2304
ENSAMXG00000005031,5553,5553,5553,5553
ENSAMXG00000005032,3625,3625,3625,3625
ENSAMXG00000005033,3615,3615,3615,3615
ENSAMXG00000005034,2191,2191,2191,2191
ENSAMXG00000005035,1623,1623,1623,1623
ENSAMXG00000005036,3250,3250,3250,3250
ENSAMXG00000005037,3177,3177,3177,3177
ENSAMXG00000005038,3733,3733,3733,3733
ENSAMXG00000005039,5947,5947,5947,5947
ENSAMXG00000005040,1437,1437,1437,1437
ENSAMXG00000005041,1083,1083,1083,1083
ENSAMXG00000005042,4354,4354,4354,4354
ENSAMXG00000005043,1733,1733,1733,1733
ENSAMXG00000005044,2162,2162,2162,2162
ENSAMXG00000005045,8427,8427,8427,8427
ENSAMXG00000005046,5776,5776,5776,5776
ENSAMXG00000005047,3256,3256,3256,3256
ENSAMXG00000005048,2597,2597,2597,2597
ENSAMXG00000005049,3364,3364,3364,3364
ENSAMXG00000005050,855,855,855,855
ENSAMXG00000005051,672,672,672,672
ENSAMXG00000005052,2627,2627,2627,2627
ENSAMXG00000005053,1878,1818,1954,2021
ENSAMXG00000005054,795,795,795,795
ENSAMXG00000005055,1378,1378,1378,1378
ENSAMXG00000005056,1589,1589,1589,1589
ENSAMXG00000005057,3013,3013,3013,3013
ENSAMXG00000005058,900,900,900,900
ENSAMXG00000005059,1775,1775,1775,1775
ENSAMXG00000005060,499,499,499,499
ENSAMXG00000005061,2411,2411,2411,2411
ENSAMXG00000005062,2608,2608,2608,2608
ENSAMXG00000005063,1849,1849,1849,1849
ENSAMXG00000005064,696,696,696,696
ENSAMXG00000005065,4120,4120,4120,4120
ENSAMXG00000005066,3684,3684,3684,3684
ENSAMXG00000005067,1048,1048,1048,1048
ENSAMXG00000005068,2353,2353,2353,2353
ENSAMXG00000005069,6798,6798,6798,6798
ENSAMXG00000005070,2355,2355,2355,2355
ENSAMXG00000005071,6516,6516,6516,6516
ENSAMXG00000005072,2309,2309,2309,2309
ENSAMXG00000005073,437,437,437,437
ENSAMXG00000005074,4831,4831,4831,4831
ENSAMXG00000005075,723,723,723,723
ENSAMXG00000005076,3480,3480,3480,3480
ENSAMXG00000005077,667,667,667,667
ENSAMXG00000005078,456,456,456,456
ENSAMXG00000005079,1353,1353,1353,1353
ENSAMXG00000005080,1559,1559,1559,1559
ENSAMXG00000005081,3135,3135,3135,3135
ENSAMXG00000005082,1411,1411,1411,1411
ENSAMXG00000005083,2736,2736,2736,2736
ENSAMXG00000005084,3742,3742,3742,3742
ENSAMXG00000005085,1101,1101,1101,1101
ENSAMXG00000005086,3110,3110,3110,3110
ENSAMXG00000005087,438,438,438,438
ENSAMXG00000005088,951,951,951,951
ENSAMXG00000005089,973,973,973,973
ENSAMXG00000005090,1248,1248,1248,1248
ENSAMXG00000005091,1045,1045,1045,1045
ENSAMXG00000005092,1294,1294,1294,1294
ENSAMXG00000005093,511,511,511,511
ENSAMXG00000005094,2138,2138,2138,2138
ENSAMXG00000005095,1404,1404,1404,1404
ENSAMXG00000005096,741,741,741,741
ENSAMXG00000005097,1497,1497,1497,1497
ENSAMXG00000005098,671,671,671,671
ENSAMXG00000005099,1743,1743,1743,1743
ENSAMXG00000005100,519,519,519,519
ENSAMXG00000005101,1302,1302,1302,1302
ENSAMXG00000005102,615,615,615,615
ENSAMXG00000005103,2405,2405,2405,2405
ENSAMXG00000005104,2579,2579,2579,2579
ENSAMXG00000005105,5671,5671,5671,5671
ENSAMXG00000005106,2139,2139,2139,2139
ENSAMXG00000005107,5803,5803,5803,5803
ENSAMXG00000005108,5367,5367,5367,5367
ENSAMXG00000005109,957,957,957,957
ENSAMXG00000005110,1689,1689,1689,1689
ENSAMXG00000005111,2170,2170,2170,2170
ENSAMXG00000005112,1642,1642,1642,1642
ENSAMXG00000005113,753,753,753,753
ENSAMXG00000005114,1559,1559,1559,1559
ENSAMXG00000005115,783,783,783,783
ENSAMXG00000005116,852,852,852,852
ENSAMXG00000005117,729,729,729,729
ENSAMXG00000005118,819,819,819,819
ENSAMXG00000005119,950,950,950,950
ENSAMXG00000005120,1328,1328,1328,1328
ENSAMXG00000005121,563,563,563,563
ENSAMXG00000005122,3041,3041,3041,3041
ENSAMXG00000005123,791,791,791,791
ENSAMXG00000005124,7086,7086,7086,7086
ENSAMXG00000005125,4874,4874,4874,4874
ENSAMXG00000005126,558,558,558,558
ENSAMXG00000005127,1071,1071,1071,1071
ENSAMXG00000005128,4442,4442,4442,4442
ENSAMXG00000005129,1211,1211,1211,1211
ENSAMXG00000005130,972,972,972,972
ENSAMXG00000005131,2057,2057,2057,2057
ENSAMXG00000005132,1977,1977,1977,1977
ENSAMXG00000005133,3489,3489,3489,3489
ENSAMXG00000005134,1828,1828,1828,1828
ENSAMXG00000005135,1773,1773,1773,1773
ENSAMXG00000005136,2100,2100,2100,2100
ENSAMXG00000005137,1976,1976,1976,1976
ENSAMXG00000005138,1290,1290,1290,1290
ENSAMXG00000005139,2967,2967,2967,2967
ENSAMXG00000005140,4935,4935,4935,4935
ENSAMXG00000005141,7558,7558,7558,7558
ENSAMXG00000005142,2386,2386,2386,2386
ENSAMXG00000005143,1980,1980,1980,1980
ENSAMXG00000005144,2200,2200,2200,2200
ENSAMXG00000005145,3860,3860,3860,3860
ENSAMXG00000005146,5967,5967,5967,5967
ENSAMXG00000005147,4638,4638,4638,4638
ENSAMXG00000005148,703,703,703,703
ENSAMXG00000005149,926,926,926,926
ENSAMXG00000005150,5768,5768,5768,5768
ENSAMXG00000005151,918,918,918,918
ENSAMXG00000005152,2997,2997,2997,2997
ENSAMXG00000005153,877,877,877,877
ENSAMXG00000005154,1143,1143,1143,1143
ENSAMXG00000005155,681,681,681,681
ENSAMXG00000005156,2976,2976,2976,2976
ENSAMXG00000005157,2272,2272,2272,2272
ENSAMXG00000005158,2724,2724,2724,2724
ENSAMXG00000005159,4634,4634,4634,4634
ENSAMXG00000005160,2905,2905,2905,2905
ENSAMXG00000005161,1969,1969,1969,1969
ENSAMXG00000005162,882,882,882,882
ENSAMXG00000005163,687,687,687,687
ENSAMXG00000005164,2521,2521,2521,2521
ENSAMXG00000005165,1073,1073,1073,1073
ENSAMXG00000005166,704,704,704,704
ENSAMXG00000005167,1476,1476,1476,1476
ENSAMXG00000005168,7353,7353,7353,7353
ENSAMXG00000005169,1531,1531,1531,1531
ENSAMXG00000005170,675,675,675,675
ENSAMXG00000005171,2372,2372,2372,2372
ENSAMXG00000005172,900,900,900,900
ENSAMXG00000005173,2652,2652,2652,2652
ENSAMXG00000005174,681,681,681,681
ENSAMXG00000005175,894,894,894,894
ENSAMXG00000005176,5177,5177,5177,5177
ENSAMXG00000005177,2656,2656,2656,2656
ENSAMXG00000005178,2764,2764,2764,2764
ENSAMXG00000005179,2620,2620,2620,2620
ENSAMXG00000005180,704,704,704,704
ENSAMXG00000005181,4382,4382,4382,4382
ENSAMXG00000005182,2136,2136,2136,2136
ENSAMXG00000005183,582,582,582,582
ENSAMXG00000005184,866,866,866,866
ENSAMXG00000005185,1737,1737,1737,1737
ENSAMXG00000005186,1975,1975,1975,1975
ENSAMXG00000005187,3792,3792,3792,3792
ENSAMXG00000005188,558,558,558,558
ENSAMXG00000005189,2441,2441,2441,2441
ENSAMXG00000005190,3507,3507,3507,3507
ENSAMXG00000005191,807,807,807,807
ENSAMXG00000005192,10794,10794,10794,10794
ENSAMXG00000005193,1962,1962,1962,1962
ENSAMXG00000005194,1677,1524,1850,1925
ENSAMXG00000005195,3355,3355,3355,3355
ENSAMXG00000005196,4839,4839,4839,4839
ENSAMXG00000005197,2147,2147,2147,2147
ENSAMXG00000005198,2792,2792,2792,2792
ENSAMXG00000005199,1642,1642,1642,1642
ENSAMXG00000005200,3583,3583,3583,3583
ENSAMXG00000005201,1396,1396,1396,1396
ENSAMXG00000005202,1677,1677,1677,1677
ENSAMXG00000005203,5413,5413,5413,5413
ENSAMXG00000005204,471,471,471,471
ENSAMXG00000005205,1758,1758,1758,1758
ENSAMXG00000005206,1004,1004,1004,1004
ENSAMXG00000005207,3974,3974,3974,3974
ENSAMXG00000005208,1518,1518,1518,1518
ENSAMXG00000005209,1110,1110,1110,1110
ENSAMXG00000005210,1585,1585,1585,1585
ENSAMXG00000005211,5355,5355,5355,5355
ENSAMXG00000005212,2098,2098,2098,2098
ENSAMXG00000005213,5616,5616,5616,5616
ENSAMXG00000005214,1608,1608,1608,1608
ENSAMXG00000005215,3199,3199,3199,3199
ENSAMXG00000005216,1714,1633,1807,1851
ENSAMXG00000005217,1273,1273,1273,1273
ENSAMXG00000005218,1030,1030,1030,1030
ENSAMXG00000005219,2835,2835,2835,2835
ENSAMXG00000005220,4903,4903,4903,4903
ENSAMXG00000005221,2219,2219,2219,2219
ENSAMXG00000005222,1820,1820,1820,1820
ENSAMXG00000005223,3962,3962,3962,3962
ENSAMXG00000005224,6413,6413,6413,6413
ENSAMXG00000005225,834,834,834,834
ENSAMXG00000005226,6192,6192,6192,6192
ENSAMXG00000005227,849,849,849,849
ENSAMXG00000005228,1229,1229,1229,1229
ENSAMXG00000005229,907,907,907,907
ENSAMXG00000005230,1866,1866,1866,1866
ENSAMXG00000005231,2934,2934,2934,2934
ENSAMXG00000005232,5561,5561,5561,5561
ENSAMXG00000005233,3263,3263,3263,3263
ENSAMXG00000005234,4586,4586,4586,4586
ENSAMXG00000005235,861,861,861,861
ENSAMXG00000005236,1520,1520,1520,1520
ENSAMXG00000005237,504,504,504,504
ENSAMXG00000005238,1465,1465,1465,1465
ENSAMXG00000005239,1378,1378,1378,1378
ENSAMXG00000005240,1587,1587,1587,1587
ENSAMXG00000005241,6381,6381,6381,6381
ENSAMXG00000005242,2135,2172,2172,2172
ENSAMXG00000005243,2868,2868,2868,2868
ENSAMXG00000005244,1575,1575,1575,1575
ENSAMXG00000005245,3546,3546,3546,3546
ENSAMXG00000005246,1083,1083,1083,1083
ENSAMXG00000005247,1573,1573,1573,1573
ENSAMXG00000005248,2179,2179,2179,2179
ENSAMXG00000005249,2292,2292,2292,2292
ENSAMXG00000005250,2145,2145,2145,2145
ENSAMXG00000005251,544,544,544,544
ENSAMXG00000005252,4296,4296,4296,4296
ENSAMXG00000005253,3480,3480,3480,3480
ENSAMXG00000005254,2124,2124,2124,2124
ENSAMXG00000005255,3755,3755,3755,3755
ENSAMXG00000005256,2082,2082,2082,2082
ENSAMXG00000005257,5806,5806,5806,5806
ENSAMXG00000005258,1023,1023,1023,1023
ENSAMXG00000005259,2206,2206,2206,2206
ENSAMXG00000005260,4779,4757,4802,4805
ENSAMXG00000005261,1924,1924,1924,1924
ENSAMXG00000005262,1637,1637,1637,1637
ENSAMXG00000005263,4878,4878,4878,4878
ENSAMXG00000005264,3343,3343,3343,3343
ENSAMXG00000005265,868,868,868,868
ENSAMXG00000005266,2022,2022,2022,2022
ENSAMXG00000005267,10409,10409,10409,10409
ENSAMXG00000005268,3297,3297,3297,3297
ENSAMXG00000005269,3948,3948,3948,3948
ENSAMXG00000005270,1053,1053,1053,1053
ENSAMXG00000005271,633,633,633,633
ENSAMXG00000005272,1817,1817,1817,1817
ENSAMXG00000005273,5947,5947,5947,5947
ENSAMXG00000005274,5883,5883,5883,5883
ENSAMXG00000005275,2812,2812,2812,2812
ENSAMXG00000005276,1219,1219,1219,1219
ENSAMXG00000005277,6291,6291,6291,6291
ENSAMXG00000005278,3107,3107,3107,3107
ENSAMXG00000005279,222,222,222,222
ENSAMXG00000005280,4695,4695,4695,4695
ENSAMXG00000005281,1779,1779,1779,1779
ENSAMXG00000005282,1662,1662,1662,1662
ENSAMXG00000005283,1900,1900,1900,1900
ENSAMXG00000005284,1585,1585,1585,1585
ENSAMXG00000005285,2267,2267,2267,2267
ENSAMXG00000005286,993,993,993,993
ENSAMXG00000005287,2515,2515,2515,2515
ENSAMXG00000005288,5704,5704,5704,5704
ENSAMXG00000005289,1012,1012,1012,1012
ENSAMXG00000005290,4543,4543,4543,4543
ENSAMXG00000005291,4314,4314,4314,4314
ENSAMXG00000005292,744,744,744,744
ENSAMXG00000005293,6361,6361,6361,6361
ENSAMXG00000005294,3710,3710,3710,3710
ENSAMXG00000005295,3281,3281,3281,3281
ENSAMXG00000005296,2097,2097,2097,2097
ENSAMXG00000005297,324,324,324,324
ENSAMXG00000005298,3477,3477,3477,3477
ENSAMXG00000005299,2769,2769,2769,2769
ENSAMXG00000005300,3372,3372,3372,3372
ENSAMXG00000005301,6215,6215,6215,6215
ENSAMXG00000005302,4953,4953,4953,4953
ENSAMXG00000005303,4200,4200,4200,4200
ENSAMXG00000005304,1760,1760,1760,1760
ENSAMXG00000005305,5865,5865,5865,5865
ENSAMXG00000005306,615,615,615,615
ENSAMXG00000005307,1336,1336,1336,1336
ENSAMXG00000005308,2095,2104,2104,2104
ENSAMXG00000005309,1794,1794,1794,1794
ENSAMXG00000005310,1264,1264,1264,1264
ENSAMXG00000005311,1947,1947,1947,1947
ENSAMXG00000005312,4670,4670,4670,4670
ENSAMXG00000005313,4755,4755,4755,4755
ENSAMXG00000005314,1166,1166,1166,1166
ENSAMXG00000005315,2684,2684,2684,2684
ENSAMXG00000005316,2052,2052,2052,2052
ENSAMXG00000005317,2206,2206,2206,2206
ENSAMXG00000005318,2111,2111,2111,2111
ENSAMXG00000005319,2854,2854,2854,2854
ENSAMXG00000005320,2463,2463,2463,2463
ENSAMXG00000005321,2798,2798,2798,2798
ENSAMXG00000005322,3760,3760,3760,3760
ENSAMXG00000005323,3980,3980,3980,3980
ENSAMXG00000005324,1281,1281,1281,1281
ENSAMXG00000005325,5124,5124,5124,5124
ENSAMXG00000005326,1872,1872,1872,1872
ENSAMXG00000005327,1600,1600,1600,1600
ENSAMXG00000005328,2653,2653,2653,2653
ENSAMXG00000005329,5405,5405,5405,5405
ENSAMXG00000005330,3055,3055,3055,3055
ENSAMXG00000005331,958,958,958,958
ENSAMXG00000005332,1026,1026,1026,1026
ENSAMXG00000005333,2194,2194,2194,2194
ENSAMXG00000005334,4730,4730,4730,4730
ENSAMXG00000005335,934,934,934,934
ENSAMXG00000005336,1402,1402,1402,1402
ENSAMXG00000005337,978,978,978,978
ENSAMXG00000005338,1255,1255,1255,1255
ENSAMXG00000005339,3306,3306,3306,3306
ENSAMXG00000005340,1111,1111,1111,1111
ENSAMXG00000005341,1125,1125,1125,1125
ENSAMXG00000005342,6411,6411,6411,6411
ENSAMXG00000005343,1483,1483,1483,1483
ENSAMXG00000005344,804,804,804,804
ENSAMXG00000005345,2522,2522,2522,2522
ENSAMXG00000005346,3655,5614,5614,5614
ENSAMXG00000005347,467,467,467,467
ENSAMXG00000005348,1547,1547,1547,1547
ENSAMXG00000005349,797,797,797,797
ENSAMXG00000005350,1616,1616,1616,1616
ENSAMXG00000005351,2240,2240,2240,2240
ENSAMXG00000005352,909,909,909,909
ENSAMXG00000005353,1767,1767,1767,1767
ENSAMXG00000005354,471,471,471,471
ENSAMXG00000005355,1970,1970,1970,1970
