gene_id,exon_number
ENSAMXG00000003319,7
ENSAMXG00000003320,3
ENSAMXG00000003321,7
ENSAMXG00000003322,3
ENSAMXG00000003323,8
ENSAMXG00000003324,5
ENSAMXG00000003325,17
ENSAMXG00000003326,7
ENSAMXG00000003327,4
ENSAMXG00000003328,8
ENSAMXG00000003329,10
ENSAMXG00000003330,2
ENSAMXG00000003331,4
ENSAMXG00000003332,27
ENSAMXG00000003333,2
ENSAMXG00000003334,15
ENSAMXG00000003335,16
ENSAMXG00000003336,3
ENSAMXG00000003337,8
ENSAMXG00000003338,4
ENSAMXG00000003339,15
ENSAMXG00000003340,18
ENSAMXG00000003341,22
ENSAMXG00000003342,24
ENSAMXG00000003343,30
ENSAMXG00000003344,13
ENSAMXG00000003345,6
ENSAMXG00000003346,5
ENSAMXG00000003347,5
ENSAMXG00000003348,10
ENSAMXG00000003349,17
ENSAMXG00000003350,17
ENSAMXG00000003351,8
ENSAMXG00000003352,2
ENSAMXG00000003353,3
ENSAMXG00000003354,13
ENSAMXG00000003355,16
ENSAMXG00000003356,21
ENSAMXG00000003357,6
ENSAMXG00000003358,16
ENSAMXG00000003359,19
ENSAMXG00000003360,11
ENSAMXG00000003361,3
ENSAMXG00000003362,11
ENSAMXG00000003363,4
ENSAMXG00000003364,7
ENSAMXG00000003365,13
ENSAMXG00000003366,8
ENSAMXG00000003367,11
ENSAMXG00000003368,23
ENSAMXG00000003369,10
ENSAMXG00000003370,3
ENSAMXG00000003371,7
ENSAMXG00000003372,5
ENSAMXG00000003373,34
ENSAMXG00000003374,2
ENSAMXG00000003375,2
ENSAMXG00000003376,11
ENSAMXG00000003377,15
ENSAMXG00000003378,2
ENSAMXG00000003379,8
ENSAMXG00000003380,8
ENSAMXG00000003381,10
ENSAMXG00000003382,8
ENSAMXG00000003383,2
ENSAMXG00000003384,6
ENSAMXG00000003385,10
ENSAMXG00000003386,6
ENSAMXG00000003387,5
ENSAMXG00000003388,11
ENSAMXG00000003389,3
ENSAMXG00000003390,5
ENSAMXG00000003391,6
ENSAMXG00000003392,2
ENSAMXG00000003393,18
ENSAMXG00000003394,4
ENSAMXG00000003395,8
ENSAMXG00000003396,3
ENSAMXG00000003397,6
ENSAMXG00000003398,24
ENSAMXG00000003399,5
ENSAMXG00000003400,14
ENSAMXG00000003401,2
ENSAMXG00000003402,13
ENSAMXG00000003403,6
ENSAMXG00000003404,2
ENSAMXG00000003405,3
ENSAMXG00000003406,2
ENSAMXG00000003407,9
ENSAMXG00000003408,2
ENSAMXG00000003409,7
ENSAMXG00000003410,27
ENSAMXG00000003411,2
ENSAMXG00000003412,15
ENSAMXG00000003413,8
ENSAMXG00000003414,4
ENSAMXG00000003415,2
ENSAMXG00000003416,2
ENSAMXG00000003417,6
ENSAMXG00000003418,8
ENSAMXG00000003419,2
ENSAMXG00000003420,2
ENSAMXG00000003421,9
ENSAMXG00000003422,4
ENSAMXG00000003423,8
ENSAMXG00000003424,2
ENSAMXG00000003425,28
ENSAMXG00000003426,16
ENSAMXG00000003427,3
ENSAMXG00000003428,16
ENSAMXG00000003429,5
ENSAMXG00000003430,17
ENSAMXG00000003431,4
ENSAMXG00000003432,10
ENSAMXG00000003433,4
ENSAMXG00000003434,81
ENSAMXG00000003435,3
ENSAMXG00000003436,15
ENSAMXG00000003437,5
ENSAMXG00000003438,8
ENSAMXG00000003439,2
ENSAMXG00000003440,14
ENSAMXG00000003441,6
ENSAMXG00000003442,4
ENSAMXG00000003443,3
ENSAMXG00000003444,5
ENSAMXG00000003445,8
ENSAMXG00000003446,5
ENSAMXG00000003447,9
ENSAMXG00000003448,13
ENSAMXG00000003449,9
ENSAMXG00000003450,8
ENSAMXG00000003451,23
ENSAMXG00000003452,10
ENSAMXG00000003453,23
ENSAMXG00000003454,13
ENSAMXG00000003455,21
ENSAMXG00000003456,10
ENSAMXG00000003457,9
ENSAMXG00000003458,5
ENSAMXG00000003459,4
ENSAMXG00000003460,3
ENSAMXG00000003461,2
ENSAMXG00000003462,23
ENSAMXG00000003463,2
ENSAMXG00000003464,47
ENSAMXG00000003465,2
ENSAMXG00000003466,6
ENSAMXG00000003467,2
ENSAMXG00000003468,9
ENSAMXG00000003469,4
ENSAMXG00000003470,5
ENSAMXG00000003471,5
ENSAMXG00000003472,6
ENSAMXG00000003473,2
ENSAMXG00000003474,9
ENSAMXG00000003475,22
ENSAMXG00000003476,7
ENSAMXG00000003477,4
ENSAMXG00000003478,8
ENSAMXG00000003479,2
ENSAMXG00000003480,3
ENSAMXG00000003481,4
ENSAMXG00000003482,13
ENSAMXG00000003483,3
ENSAMXG00000003484,10
ENSAMXG00000003485,13
ENSAMXG00000003486,2
ENSAMXG00000003487,3
ENSAMXG00000003488,16
ENSAMXG00000003489,2
ENSAMXG00000003490,4
ENSAMXG00000003491,3
ENSAMXG00000003492,2
ENSAMXG00000003493,7
ENSAMXG00000003494,2
ENSAMXG00000003495,6
ENSAMXG00000003496,43
ENSAMXG00000003497,26
ENSAMXG00000003498,15
ENSAMXG00000003499,28
ENSAMXG00000003500,4
ENSAMXG00000003501,11
ENSAMXG00000003502,6
ENSAMXG00000003503,16
ENSAMXG00000003504,2
ENSAMXG00000003505,5
ENSAMXG00000003506,9
ENSAMXG00000003507,18
ENSAMXG00000003508,3
ENSAMXG00000003509,6
ENSAMXG00000003510,4
ENSAMXG00000003511,12
ENSAMXG00000003512,5
ENSAMXG00000003513,11
ENSAMXG00000003514,9
ENSAMXG00000003515,21
ENSAMXG00000003516,7
ENSAMXG00000003517,10
ENSAMXG00000003518,3
ENSAMXG00000003519,9
ENSAMXG00000003520,3
ENSAMXG00000003521,4
ENSAMXG00000003522,10
ENSAMXG00000003523,5
ENSAMXG00000003524,4
ENSAMXG00000003525,4
ENSAMXG00000003526,19
ENSAMXG00000003527,3
ENSAMXG00000003528,2
ENSAMXG00000003529,4
ENSAMXG00000003530,11
ENSAMXG00000003531,6
ENSAMXG00000003532,18
ENSAMXG00000003533,4
ENSAMXG00000003534,8
ENSAMXG00000003535,7
ENSAMXG00000003536,27
ENSAMXG00000003537,6
ENSAMXG00000003538,8
ENSAMXG00000003539,5
ENSAMXG00000003540,18
ENSAMXG00000003541,3
ENSAMXG00000003542,24
ENSAMXG00000003543,10
ENSAMXG00000003544,4
ENSAMXG00000003545,5
ENSAMXG00000003546,9
ENSAMXG00000003547,7
ENSAMXG00000003548,3
ENSAMXG00000003549,15
ENSAMXG00000003550,7
ENSAMXG00000003551,9
ENSAMXG00000003552,3
ENSAMXG00000003553,6
ENSAMXG00000003554,6
ENSAMXG00000003555,30
ENSAMXG00000003556,3
ENSAMXG00000003557,4
ENSAMXG00000003558,10
ENSAMXG00000003559,14
ENSAMXG00000003560,4
ENSAMXG00000003561,28
ENSAMXG00000003562,10
ENSAMXG00000003563,10
ENSAMXG00000003564,6
ENSAMXG00000003565,4
ENSAMXG00000003566,5
ENSAMXG00000003567,9
ENSAMXG00000003568,3
ENSAMXG00000003569,5
ENSAMXG00000003570,22
ENSAMXG00000003571,5
ENSAMXG00000003572,2
ENSAMXG00000003573,27
ENSAMXG00000003574,3
ENSAMXG00000003575,8
ENSAMXG00000003576,48
ENSAMXG00000003577,7
ENSAMXG00000003578,9
ENSAMXG00000003579,11
ENSAMXG00000003580,8
ENSAMXG00000003581,3
ENSAMXG00000003582,8
ENSAMXG00000003583,6
ENSAMXG00000003584,8
ENSAMXG00000003585,17
ENSAMXG00000003586,29
ENSAMXG00000003587,53
ENSAMXG00000003588,7
ENSAMXG00000003589,10
ENSAMXG00000003590,5
ENSAMXG00000003591,7
ENSAMXG00000003592,6
ENSAMXG00000003593,5
ENSAMXG00000003594,7
ENSAMXG00000003595,3
ENSAMXG00000003596,5
ENSAMXG00000003597,16
ENSAMXG00000003598,5
ENSAMXG00000003599,12
ENSAMXG00000003600,3
ENSAMXG00000003601,8
ENSAMXG00000003602,19
ENSAMXG00000003603,6
ENSAMXG00000003604,3
ENSAMXG00000003605,6
ENSAMXG00000003606,9
ENSAMXG00000003607,2
ENSAMXG00000003608,4
ENSAMXG00000003609,3
ENSAMXG00000003610,6
ENSAMXG00000003611,3
ENSAMXG00000003612,5
ENSAMXG00000003613,7
ENSAMXG00000003614,2
ENSAMXG00000003615,4
ENSAMXG00000003616,3
ENSAMXG00000003617,4
ENSAMXG00000003618,2
ENSAMXG00000003619,6
ENSAMXG00000003620,4
ENSAMXG00000003621,9
ENSAMXG00000003622,8
ENSAMXG00000003623,3
ENSAMXG00000003624,18
ENSAMXG00000003625,4
ENSAMXG00000003626,9
ENSAMXG00000003627,8
ENSAMXG00000003628,12
ENSAMXG00000003629,25
ENSAMXG00000003630,11
ENSAMXG00000003631,7
ENSAMXG00000003632,2
ENSAMXG00000003633,7
ENSAMXG00000003634,5
ENSAMXG00000003635,24
ENSAMXG00000003636,27
ENSAMXG00000003637,9
ENSAMXG00000003638,44
ENSAMXG00000003639,5
ENSAMXG00000003640,2
ENSAMXG00000003641,38
ENSAMXG00000003642,9
ENSAMXG00000003643,6
ENSAMXG00000003644,7
ENSAMXG00000003645,21
ENSAMXG00000003646,5
ENSAMXG00000003647,12
ENSAMXG00000003648,26
ENSAMXG00000003649,3
ENSAMXG00000003650,23
ENSAMXG00000003651,44
ENSAMXG00000003652,7
ENSAMXG00000003653,2
ENSAMXG00000003654,5
ENSAMXG00000003655,5
ENSAMXG00000003656,16
ENSAMXG00000003657,23
ENSAMXG00000003658,26
ENSAMXG00000003659,5
ENSAMXG00000003660,3
ENSAMXG00000003661,16
ENSAMXG00000003662,28
ENSAMXG00000003663,12
ENSAMXG00000003664,18
ENSAMXG00000003665,37
ENSAMXG00000003666,7
ENSAMXG00000003667,2
ENSAMXG00000003668,3
ENSAMXG00000003669,22
ENSAMXG00000003670,16
ENSAMXG00000003671,8
ENSAMXG00000003672,13
ENSAMXG00000003673,7
ENSAMXG00000003674,54
ENSAMXG00000003675,7
ENSAMXG00000003676,12
ENSAMXG00000003677,4
ENSAMXG00000003678,4
ENSAMXG00000003679,53
ENSAMXG00000003680,3
ENSAMXG00000003681,3
ENSAMXG00000003682,27
ENSAMXG00000003683,17
ENSAMXG00000003684,13
ENSAMXG00000003685,9
ENSAMXG00000003686,17
ENSAMXG00000003687,11
ENSAMXG00000003688,13
ENSAMXG00000003689,16
ENSAMXG00000003690,7
ENSAMXG00000003691,10
ENSAMXG00000003692,11
ENSAMXG00000003693,12
ENSAMXG00000003694,5
ENSAMXG00000003695,6
ENSAMXG00000003696,15
ENSAMXG00000003697,2
ENSAMXG00000003698,11
ENSAMXG00000003699,51
ENSAMXG00000003700,91
ENSAMXG00000003701,31
ENSAMXG00000003702,13
ENSAMXG00000003703,8
ENSAMXG00000003704,7
ENSAMXG00000003705,23
ENSAMXG00000003706,13
ENSAMXG00000003707,6
ENSAMXG00000003708,62
ENSAMXG00000003709,9
ENSAMXG00000003710,9
ENSAMXG00000003711,13
ENSAMXG00000003712,16
ENSAMXG00000003713,28
ENSAMXG00000003714,3
ENSAMXG00000003715,13
ENSAMXG00000003716,16
ENSAMXG00000003717,3
ENSAMXG00000003718,2
ENSAMXG00000003719,7
ENSAMXG00000003720,10
ENSAMXG00000003721,2
ENSAMXG00000003722,3
ENSAMXG00000003723,4
ENSAMXG00000003724,2
ENSAMXG00000003725,4
ENSAMXG00000003726,2
ENSAMXG00000003727,5
ENSAMXG00000003728,4
ENSAMXG00000003729,19
ENSAMXG00000003730,8
ENSAMXG00000003731,9
ENSAMXG00000003732,8
ENSAMXG00000003733,8
ENSAMXG00000003734,3
ENSAMXG00000003735,8
ENSAMXG00000003736,18
ENSAMXG00000003737,26
ENSAMXG00000003738,3
ENSAMXG00000003739,19
ENSAMXG00000003740,47
ENSAMXG00000003741,27
ENSAMXG00000003742,3
ENSAMXG00000003743,2
ENSAMXG00000003744,10
ENSAMXG00000003745,7
ENSAMXG00000003746,7
ENSAMXG00000003747,7
ENSAMXG00000003748,10
ENSAMXG00000003749,17
ENSAMXG00000003750,6
ENSAMXG00000003751,7
ENSAMXG00000003752,5
ENSAMXG00000003753,9
ENSAMXG00000003754,2
ENSAMXG00000003755,22
ENSAMXG00000003756,3
ENSAMXG00000003757,9
ENSAMXG00000003758,12
ENSAMXG00000003759,4
ENSAMXG00000003760,18
ENSAMXG00000003761,4
ENSAMXG00000003762,4
ENSAMXG00000003763,4
ENSAMXG00000003764,38
ENSAMXG00000003765,7
ENSAMXG00000003766,13
ENSAMXG00000003767,8
ENSAMXG00000003768,3
ENSAMXG00000003769,24
ENSAMXG00000003770,11
ENSAMXG00000003771,24
ENSAMXG00000003772,2
ENSAMXG00000003773,6
ENSAMXG00000003774,4
ENSAMXG00000003775,4
ENSAMXG00000003776,7
ENSAMXG00000003777,11
ENSAMXG00000003778,10
ENSAMXG00000003779,24
ENSAMXG00000003780,2
ENSAMXG00000003781,3
ENSAMXG00000003782,5
ENSAMXG00000003783,17
ENSAMXG00000003784,5
ENSAMXG00000003785,7
ENSAMXG00000003786,5
ENSAMXG00000003787,24
ENSAMXG00000003788,8
ENSAMXG00000003789,5
ENSAMXG00000003790,5
ENSAMXG00000003791,5
ENSAMXG00000003792,4
ENSAMXG00000003793,4
ENSAMXG00000003794,16
ENSAMXG00000003795,5
ENSAMXG00000003796,3
ENSAMXG00000003797,2
ENSAMXG00000003798,3
ENSAMXG00000003799,9
ENSAMXG00000003800,29
ENSAMXG00000003801,3
ENSAMXG00000003802,30
ENSAMXG00000003803,6
ENSAMXG00000003804,8
ENSAMXG00000003805,18
ENSAMXG00000003806,18
ENSAMXG00000003807,8
ENSAMXG00000003808,3
ENSAMXG00000003809,17
ENSAMXG00000003810,5
ENSAMXG00000003811,5
ENSAMXG00000003812,8
ENSAMXG00000003813,9
ENSAMXG00000003814,6
ENSAMXG00000003815,9
ENSAMXG00000003816,4
ENSAMXG00000003817,7
ENSAMXG00000003818,2
ENSAMXG00000003819,7
ENSAMXG00000003820,4
ENSAMXG00000003821,10
ENSAMXG00000003822,5
ENSAMXG00000003823,11
ENSAMXG00000003824,18
ENSAMXG00000003825,6
ENSAMXG00000003826,9
ENSAMXG00000003827,13
ENSAMXG00000003828,14
ENSAMXG00000003829,10
ENSAMXG00000003830,7
ENSAMXG00000003831,11
ENSAMXG00000003832,25
ENSAMXG00000003833,16
ENSAMXG00000003834,10
ENSAMXG00000003835,14
ENSAMXG00000003836,9
ENSAMXG00000003837,32
ENSAMXG00000003838,8
ENSAMXG00000003839,3
ENSAMXG00000003840,3
ENSAMXG00000003841,3
ENSAMXG00000003842,91
ENSAMXG00000003843,2
ENSAMXG00000003844,28
ENSAMXG00000003845,9
ENSAMXG00000003846,10
ENSAMXG00000003847,39
ENSAMXG00000003848,10
ENSAMXG00000003849,9
ENSAMXG00000003850,25
ENSAMXG00000003851,4
ENSAMXG00000003852,24
ENSAMXG00000003853,7
ENSAMXG00000003854,12
ENSAMXG00000003855,7
ENSAMXG00000003856,4
ENSAMXG00000003857,2
ENSAMXG00000003858,36
ENSAMXG00000003859,6
ENSAMXG00000003860,16
ENSAMXG00000003861,6
ENSAMXG00000003862,4
ENSAMXG00000003863,3
ENSAMXG00000003864,23
ENSAMXG00000003865,5
ENSAMXG00000003866,4
ENSAMXG00000003867,18
ENSAMXG00000003868,23
ENSAMXG00000003869,27
ENSAMXG00000003870,8
ENSAMXG00000003871,8
ENSAMXG00000003872,15
ENSAMXG00000003873,20
ENSAMXG00000003874,17
ENSAMXG00000003875,8
ENSAMXG00000003876,17
ENSAMXG00000003877,16
ENSAMXG00000003878,12
ENSAMXG00000003879,2
ENSAMXG00000003880,10
ENSAMXG00000003881,4
ENSAMXG00000003882,5
ENSAMXG00000003883,20
ENSAMXG00000003884,9
ENSAMXG00000003885,2
ENSAMXG00000003886,11
ENSAMXG00000003887,4
ENSAMXG00000003888,2
ENSAMXG00000003889,7
ENSAMXG00000003890,11
ENSAMXG00000003891,7
ENSAMXG00000003892,5
ENSAMXG00000003893,8
ENSAMXG00000003894,7
ENSAMXG00000003895,6
ENSAMXG00000003896,2
ENSAMXG00000003897,18
ENSAMXG00000003898,3
ENSAMXG00000003899,8
ENSAMXG00000003900,6
ENSAMXG00000003901,3
ENSAMXG00000003902,5
ENSAMXG00000003903,34
ENSAMXG00000003904,2
ENSAMXG00000003905,5
ENSAMXG00000003906,8
ENSAMXG00000003907,6
ENSAMXG00000003908,4
ENSAMXG00000003909,3
ENSAMXG00000003910,12
ENSAMXG00000003911,8
ENSAMXG00000003912,31
ENSAMXG00000003913,12
ENSAMXG00000003914,8
ENSAMXG00000003915,9
ENSAMXG00000003916,5
ENSAMXG00000003917,6
ENSAMXG00000003918,8
ENSAMXG00000003919,3
ENSAMXG00000003920,5
ENSAMXG00000003921,11
ENSAMXG00000003922,3
ENSAMXG00000003923,9
ENSAMXG00000003924,10
ENSAMXG00000003925,9
ENSAMXG00000003926,16
ENSAMXG00000003927,5
ENSAMXG00000003928,18
ENSAMXG00000003929,36
ENSAMXG00000003930,12
ENSAMXG00000003931,7
ENSAMXG00000003932,11
ENSAMXG00000003933,15
ENSAMXG00000003934,6
ENSAMXG00000003935,3
ENSAMXG00000003936,2
ENSAMXG00000003937,2
ENSAMXG00000003938,19
ENSAMXG00000003939,35
ENSAMXG00000003940,14
ENSAMXG00000003941,4
ENSAMXG00000003942,2
ENSAMXG00000003943,5
ENSAMXG00000003944,3
ENSAMXG00000003945,3
ENSAMXG00000003946,13
ENSAMXG00000003947,4
ENSAMXG00000003948,17
ENSAMXG00000003949,8
ENSAMXG00000003950,9
ENSAMXG00000003951,6
ENSAMXG00000003952,5
ENSAMXG00000003953,5
ENSAMXG00000003954,16
ENSAMXG00000003955,9
ENSAMXG00000003956,9
ENSAMXG00000003957,10
ENSAMXG00000003958,2
ENSAMXG00000003959,5
ENSAMXG00000003960,6
ENSAMXG00000003961,5
ENSAMXG00000003962,34
ENSAMXG00000003963,2
ENSAMXG00000003964,18
ENSAMXG00000003965,10
ENSAMXG00000003966,14
ENSAMXG00000003967,23
ENSAMXG00000003968,2
ENSAMXG00000003969,15
ENSAMXG00000003970,2
ENSAMXG00000003971,13
ENSAMXG00000003972,2
ENSAMXG00000003973,4
ENSAMXG00000003974,4
ENSAMXG00000003975,4
ENSAMXG00000003976,20
ENSAMXG00000003977,13
ENSAMXG00000003978,11
ENSAMXG00000003979,15
ENSAMXG00000003980,3
ENSAMXG00000003981,2
ENSAMXG00000003982,19
ENSAMXG00000003983,8
ENSAMXG00000003984,2
ENSAMXG00000003985,3
ENSAMXG00000003986,3
ENSAMXG00000003987,3
ENSAMXG00000003988,20
ENSAMXG00000003989,8
ENSAMXG00000003990,13
ENSAMXG00000003991,8
ENSAMXG00000003992,31
ENSAMXG00000003993,3
ENSAMXG00000003994,4
ENSAMXG00000003995,7
ENSAMXG00000003996,2
ENSAMXG00000003997,19
ENSAMXG00000003998,5
ENSAMXG00000003999,5
ENSAMXG00000004000,2
ENSAMXG00000004001,3
ENSAMXG00000004002,8
ENSAMXG00000004003,5
ENSAMXG00000004004,24
ENSAMXG00000004005,11
ENSAMXG00000004006,6
ENSAMXG00000004007,4
ENSAMXG00000004008,4
ENSAMXG00000004009,13
ENSAMXG00000004010,6
ENSAMXG00000004011,18
ENSAMXG00000004012,21
ENSAMXG00000004013,4
ENSAMXG00000004014,9
ENSAMXG00000004015,7
ENSAMXG00000004016,7
ENSAMXG00000004017,15
ENSAMXG00000004018,4
ENSAMXG00000004019,11
ENSAMXG00000004020,47
ENSAMXG00000004021,11
ENSAMXG00000004022,10
ENSAMXG00000004023,16
ENSAMXG00000004024,7
ENSAMXG00000004025,8
ENSAMXG00000004026,6
ENSAMXG00000004027,14
ENSAMXG00000004028,7
ENSAMXG00000004029,9
ENSAMXG00000004030,13
ENSAMXG00000004031,46
ENSAMXG00000004032,8
ENSAMXG00000004033,21
ENSAMXG00000004034,23
ENSAMXG00000004035,13
ENSAMXG00000004036,10
ENSAMXG00000004037,7
ENSAMXG00000004038,24
ENSAMXG00000004039,10
ENSAMXG00000004040,24
ENSAMXG00000004041,21
ENSAMXG00000004042,3
ENSAMXG00000004043,7
ENSAMXG00000004044,4
ENSAMXG00000004045,14
ENSAMXG00000004046,8
ENSAMXG00000004047,8
ENSAMXG00000004048,8
ENSAMXG00000004049,8
ENSAMXG00000004050,11
ENSAMXG00000004051,7
ENSAMXG00000004052,4
ENSAMXG00000004053,35
ENSAMXG00000004054,13
ENSAMXG00000004055,5
ENSAMXG00000004056,19
ENSAMXG00000004057,10
ENSAMXG00000004058,53
ENSAMXG00000004059,9
ENSAMXG00000004060,4
ENSAMXG00000004061,4
ENSAMXG00000004062,6
ENSAMXG00000004063,4
ENSAMXG00000004064,6
ENSAMXG00000004065,26
ENSAMXG00000004066,4
ENSAMXG00000004067,7
ENSAMXG00000004068,20
ENSAMXG00000004069,8
ENSAMXG00000004070,4
ENSAMXG00000004071,8
ENSAMXG00000004072,5
ENSAMXG00000004073,20
ENSAMXG00000004074,11
ENSAMXG00000004075,11
ENSAMXG00000004076,15
ENSAMXG00000004077,5
ENSAMXG00000004078,9
ENSAMXG00000004079,6
ENSAMXG00000004080,9
ENSAMXG00000004081,11
ENSAMXG00000004082,46
ENSAMXG00000004083,6
ENSAMXG00000004084,12
ENSAMXG00000004085,3
ENSAMXG00000004086,6
ENSAMXG00000004087,6
ENSAMXG00000004088,3
ENSAMXG00000004089,25
ENSAMXG00000004090,22
ENSAMXG00000004091,3
ENSAMXG00000004092,3
ENSAMXG00000004093,7
ENSAMXG00000004094,6
ENSAMXG00000004095,4
ENSAMXG00000004096,10
ENSAMXG00000004097,35
ENSAMXG00000004098,13
ENSAMXG00000004099,7
ENSAMXG00000004100,18
ENSAMXG00000004101,3
ENSAMXG00000004102,14
ENSAMXG00000004103,10
ENSAMXG00000004104,11
ENSAMXG00000004105,7
ENSAMXG00000004106,10
ENSAMXG00000004107,8
ENSAMXG00000004108,16
ENSAMXG00000004109,3
ENSAMXG00000004110,5
ENSAMXG00000004111,69
ENSAMXG00000004112,2
ENSAMXG00000004113,2
ENSAMXG00000004114,2
ENSAMXG00000004115,12
ENSAMXG00000004116,3
ENSAMXG00000004117,16
ENSAMXG00000004118,4
ENSAMXG00000004119,4
ENSAMXG00000004120,3
ENSAMXG00000004121,6
ENSAMXG00000004122,6
ENSAMXG00000004123,9
ENSAMXG00000004124,4
ENSAMXG00000004125,3
ENSAMXG00000004126,6
ENSAMXG00000004127,2
ENSAMXG00000004128,8
ENSAMXG00000004129,8
ENSAMXG00000004130,6
ENSAMXG00000004131,3
ENSAMXG00000004132,8
ENSAMXG00000004133,40
ENSAMXG00000004134,2
ENSAMXG00000004135,13
ENSAMXG00000004136,6
ENSAMXG00000004137,3
ENSAMXG00000004138,4
ENSAMXG00000004139,4
ENSAMXG00000004140,3
ENSAMXG00000004141,2
ENSAMXG00000004142,2
ENSAMXG00000004143,5
ENSAMXG00000004144,10
ENSAMXG00000004145,32
ENSAMXG00000004146,12
ENSAMXG00000004147,3
ENSAMXG00000004148,8
ENSAMXG00000004149,8
ENSAMXG00000004150,4
ENSAMXG00000004151,8
ENSAMXG00000004152,4
ENSAMXG00000004153,7
ENSAMXG00000004154,3
ENSAMXG00000004155,5
ENSAMXG00000004156,16
ENSAMXG00000004157,18
ENSAMXG00000004158,16
ENSAMXG00000004159,13
ENSAMXG00000004160,2
ENSAMXG00000004161,18
ENSAMXG00000004162,4
ENSAMXG00000004163,4
ENSAMXG00000004164,4
ENSAMXG00000004165,9
ENSAMXG00000004166,3
ENSAMXG00000004167,2
ENSAMXG00000004168,5
ENSAMXG00000004169,4
ENSAMXG00000004170,5
ENSAMXG00000004171,2
ENSAMXG00000004172,15
ENSAMXG00000004173,5
ENSAMXG00000004174,5
ENSAMXG00000004175,4
ENSAMXG00000004176,2
ENSAMXG00000004177,9
ENSAMXG00000004178,4
ENSAMXG00000004179,24
ENSAMXG00000004180,23
ENSAMXG00000004181,4
ENSAMXG00000004182,2
ENSAMXG00000004183,2
ENSAMXG00000004184,5
ENSAMXG00000004185,3
ENSAMXG00000004186,5
ENSAMXG00000004187,17
ENSAMXG00000004188,5
ENSAMXG00000004189,2
ENSAMXG00000004190,7
ENSAMXG00000004191,2
ENSAMXG00000004192,2
ENSAMXG00000004193,2
ENSAMXG00000004194,3
ENSAMXG00000004195,2
ENSAMXG00000004196,13
ENSAMXG00000004197,3
ENSAMXG00000004198,5
ENSAMXG00000004199,21
ENSAMXG00000004200,5
ENSAMXG00000004201,8
ENSAMXG00000004202,4
ENSAMXG00000004203,51
ENSAMXG00000004204,22
ENSAMXG00000004205,13
ENSAMXG00000004206,3
ENSAMXG00000004207,7
ENSAMXG00000004208,3
ENSAMXG00000004209,11
ENSAMXG00000004210,2
ENSAMXG00000004211,10
ENSAMXG00000004212,3
ENSAMXG00000004213,2
ENSAMXG00000004214,2
ENSAMXG00000004215,11
ENSAMXG00000004216,4
ENSAMXG00000004217,3
ENSAMXG00000004218,26
ENSAMXG00000004219,12
ENSAMXG00000004220,7
ENSAMXG00000004221,29
ENSAMXG00000004222,15
ENSAMXG00000004223,3
ENSAMXG00000004224,10
ENSAMXG00000004225,4
ENSAMXG00000004226,13
ENSAMXG00000004227,7
ENSAMXG00000004228,25
ENSAMXG00000004229,8
ENSAMXG00000004230,2
ENSAMXG00000004231,7
ENSAMXG00000004232,13
ENSAMXG00000004233,12
ENSAMXG00000004234,8
ENSAMXG00000004235,2
ENSAMXG00000004236,2
ENSAMXG00000004237,5
ENSAMXG00000004238,6
ENSAMXG00000004239,13
ENSAMXG00000004240,16
ENSAMXG00000004241,13
ENSAMXG00000004242,9
ENSAMXG00000004243,3
ENSAMXG00000004244,16
ENSAMXG00000004245,38
ENSAMXG00000004246,5
ENSAMXG00000004247,13
ENSAMXG00000004248,4
ENSAMXG00000004249,9
ENSAMXG00000004250,13
ENSAMXG00000004251,14
ENSAMXG00000004252,5
ENSAMXG00000004253,4
ENSAMXG00000004254,5
ENSAMXG00000004255,5
ENSAMXG00000004256,10
ENSAMXG00000004257,2
ENSAMXG00000004258,3
ENSAMXG00000004259,13
ENSAMXG00000004260,19
ENSAMXG00000004261,10
ENSAMXG00000004262,6
ENSAMXG00000004263,11
ENSAMXG00000004264,5
ENSAMXG00000004265,2
ENSAMXG00000004266,2
ENSAMXG00000004267,3
ENSAMXG00000004268,13
ENSAMXG00000004269,5
ENSAMXG00000004270,15
ENSAMXG00000004271,6
ENSAMXG00000004272,30
ENSAMXG00000004273,8
ENSAMXG00000004274,6
ENSAMXG00000004275,7
ENSAMXG00000004276,2
ENSAMXG00000004277,8
ENSAMXG00000004278,2
ENSAMXG00000004279,18
ENSAMXG00000004280,22
ENSAMXG00000004281,6
ENSAMXG00000004282,6
ENSAMXG00000004283,2
ENSAMXG00000004284,2
ENSAMXG00000004285,2
ENSAMXG00000004286,8
ENSAMXG00000004287,9
ENSAMXG00000004288,2
ENSAMXG00000004289,9
ENSAMXG00000004290,10
ENSAMXG00000004291,11
ENSAMXG00000004292,16
ENSAMXG00000004293,5
ENSAMXG00000004294,20
ENSAMXG00000004295,9
ENSAMXG00000004296,28
ENSAMXG00000004297,6
ENSAMXG00000004298,16
ENSAMXG00000004299,2
ENSAMXG00000004300,9
ENSAMXG00000004301,36
ENSAMXG00000004302,11
ENSAMXG00000004303,14
ENSAMXG00000004304,21
ENSAMXG00000004305,2
ENSAMXG00000004306,15
ENSAMXG00000004307,15
ENSAMXG00000004308,11
ENSAMXG00000004309,22
ENSAMXG00000004310,2
ENSAMXG00000004311,17
ENSAMXG00000004312,2
ENSAMXG00000004313,3
ENSAMXG00000004314,2
ENSAMXG00000004315,16
ENSAMXG00000004316,2
ENSAMXG00000004317,7
